state_id,date_,hopital_beds,population
IA,2021-03-20,189,3167974
IA,2021-03-21,190,3167974
IA,2021-03-22,197,3167974
IA,2021-03-23,199,3167974
IA,2021-03-24,219,3167974
IA,2021-03-25,213,3167974
IA,2021-03-26,211,3167974
IA,2021-03-27,211,3167974
IA,2021-03-28,207,3167974
IA,2021-03-29,202,3167974
IA,2021-03-30,206,3167974
IA,2021-03-31,215,3167974
IA,2021-04-01,214,3167974
IA,2021-04-02,214,3167974
IA,2021-04-03,207,3167974
IA,2021-04-04,221,3167974
IA,2021-04-05,226,3167974
IA,2021-04-06,225,3167974
IA,2021-04-07,231,3167974
IA,2021-04-08,235,3167974
IA,2021-04-09,230,3167974
IA,2021-04-10,225,3167974
IA,2021-04-11,236,3167974
IA,2021-04-12,227,3167974
IA,2021-04-13,238,3167974
IA,2021-04-14,321,3167974
IA,2021-04-15,237,3167974
IA,2021-04-16,252,3167974
IA,2021-04-17,224,3167974
IA,2021-04-18,218,3167974
IA,2021-04-19,226,3167974
IA,2021-04-20,228,3167974
IA,2021-04-21,242,3167974
IA,2021-04-22,229,3167974
IA,2021-04-23,225,3167974
IA,2021-04-24,207,3167974
IA,2021-04-25,195,3167974
IA,2021-04-26,197,3167974
IA,2021-04-27,200,3167974
IA,2021-04-28,201,3167974
IA,2021-04-29,214,3167974
IA,2021-04-30,213,3167974
IA,2021-05-01,273,3167974
IA,2021-05-02,282,3167974
IA,2021-05-03,248,3167974
IA,2021-05-04,248,3167974
IA,2021-05-05,273,3167974
IA,2021-05-06,265,3167974
IA,2021-05-07,261,3167974
IA,2021-05-08,184,3167974
IA,2021-05-09,176,3167974
IA,2021-05-10,181,3167974
IA,2021-05-11,251,3167974
IA,2021-05-12,184,3167974
IA,2021-05-13,174,3167974
IA,2021-05-14,169,3167974
IA,2021-05-15,235,3167974
IA,2021-05-16,212,3167974
IA,2021-05-17,238,3167974
IA,2021-05-18,247,3167974
IA,2021-05-19,285,3167974
IA,2021-05-20,238,3167974
IA,2021-05-21,212,3167974
IA,2021-05-22,212,3167974
IA,2021-05-23,214,3167974
IA,2021-05-24,222,3167974
IA,2021-05-25,150,3167974
IA,2021-05-26,165,3167974
IA,2021-05-27,149,3167974
IA,2021-05-28,213,3167974
IA,2021-05-29,209,3167974
IA,2021-05-30,223,3167974
IA,2021-05-31,211,3167974
IA,2021-06-01,218,3167974
IA,2021-06-02,211,3167974
IA,2021-06-03,207,3167974
IA,2021-06-04,209,3167974
IA,2021-06-05,202,3167974
IA,2021-06-06,217,3167974
IA,2021-06-07,147,3167974
IA,2021-06-08,152,3167974
IA,2021-06-09,196,3167974
IA,2021-06-10,130,3167974
IA,2021-06-11,126,3167974
IA,2021-06-12,125,3167974
IA,2021-06-13,110,3167974
IA,2021-06-14,151,3167974
IA,2021-06-15,140,3167974
IA,2021-06-16,124,3167974
IA,2021-06-17,116,3167974
IA,2021-06-18,134,3167974
IA,2021-06-19,137,3167974
IA,2021-06-20,104,3167974
IA,2021-06-21,102,3167974
IA,2021-06-22,124,3167974
IA,2021-06-23,171,3167974
IA,2021-06-24,162,3167974
IA,2021-06-25,179,3167974
IA,2021-06-26,179,3167974
IA,2021-06-27,172,3167974
IA,2021-06-28,115,3167974
IA,2021-06-29,162,3167974
IA,2021-06-30,153,3167974
IA,2021-07-01,175,3167974
IA,2021-07-02,197,3167974
IA,2021-07-03,190,3167974
IA,2021-07-04,184,3167974
IA,2021-07-05,174,3167974
IA,2021-07-06,189,3167974
IA,2021-07-07,177,3167974
IA,2021-07-08,186,3167974
IA,2021-07-09,194,3167974
IA,2021-07-10,190,3167974
IA,2021-07-11,173,3167974
IA,2021-07-12,172,3167974
IA,2021-07-13,189,3167974
IA,2021-07-14,193,3167974
IA,2021-07-15,184,3167974
IA,2021-07-16,198,3167974
IA,2021-07-17,191,3167974
IA,2021-07-18,181,3167974
IA,2021-07-19,190,3167974
IA,2021-07-20,196,3167974
IA,2021-07-21,210,3167974
IA,2021-07-22,230,3167974
IA,2021-07-23,226,3167974
IA,2021-07-24,216,3167974
IA,2021-07-25,211,3167974
IA,2021-07-26,222,3167974
IA,2021-07-27,244,3167974
IA,2021-07-28,257,3167974
IA,2021-07-29,249,3167974
IA,2021-07-30,273,3167974
IA,2021-07-31,269,3167974
IA,2021-08-01,271,3167974
IA,2021-08-02,266,3167974
IA,2021-08-03,274,3167974
IA,2021-08-04,281,3167974
IA,2021-08-05,332,3167974
IA,2021-08-06,344,3167974
IA,2021-08-07,369,3167974
IA,2021-08-08,371,3167974
IA,2021-08-09,389,3167974
IA,2021-08-10,419,3167974
IA,2021-08-11,451,3167974
IA,2021-08-12,458,3167974
IA,2021-08-13,467,3167974
IA,2021-08-14,487,3167974
IA,2021-08-15,484,3167974
IA,2021-08-16,486,3167974
IA,2021-08-17,483,3167974
IA,2021-08-18,490,3167974
IA,2021-08-19,506,3167974
IA,2021-08-20,522,3167974
IA,2021-08-21,510,3167974
IA,2021-08-22,529,3167974
IA,2021-08-23,555,3167974
IA,2021-08-24,579,3167974
IA,2021-08-25,572,3167974
IA,2021-08-26,595,3167974
IA,2021-08-27,610,3167974
IA,2021-08-28,609,3167974
IA,2021-08-29,643,3167974
IA,2021-08-30,646,3167974
IA,2021-08-31,627,3167974
IA,2021-09-01,593,3167974
IA,2021-09-02,611,3167974
IA,2021-09-03,605,3167974
IA,2021-09-04,612,3167974
IA,2021-09-05,598,3167974
IA,2021-09-06,619,3167974
IA,2021-09-07,648,3167974
IA,2021-09-08,628,3167974
IA,2021-09-09,628,3167974
IA,2021-09-10,602,3167974
IA,2021-09-11,609,3167974
IA,2021-09-12,629,3167974
IA,2021-09-13,642,3167974
IA,2021-09-14,656,3167974
IA,2021-09-15,647,3167974
IA,2021-09-16,640,3167974
IA,2021-09-17,637,3167974
IA,2021-09-18,612,3167974
IA,2021-09-19,642,3167974
IA,2021-09-20,682,3167974
IA,2021-09-21,699,3167974
IA,2021-09-22,691,3167974
IA,2021-09-23,699,3167974
IA,2021-09-24,722,3167974
IA,2021-09-25,695,3167974
IA,2021-09-26,687,3167974
IA,2021-09-27,694,3167974
IA,2021-09-28,677,3167974
IA,2021-09-29,664,3167974
IA,2021-09-30,652,3167974
IA,2021-10-01,664,3167974
IA,2021-10-02,676,3167974
IA,2021-10-03,667,3167974
IA,2021-10-04,663,3167974
IA,2021-10-05,661,3167974
IA,2021-10-06,642,3167974
IA,2021-10-07,614,3167974
IA,2021-10-08,620,3167974
IA,2021-10-09,621,3167974
IA,2021-10-10,598,3167974
IA,2021-10-11,628,3167974
IA,2021-10-12,629,3167974
IA,2021-10-13,625,3167974
IA,2021-10-14,613,3167974
IA,2021-10-15,636,3167974
IA,2021-10-16,628,3167974
IA,2021-10-17,603,3167974
IA,2021-10-18,609,3167974
IA,2021-10-19,605,3167974
IA,2021-10-20,583,3167974
IA,2021-10-21,568,3167974
IA,2021-10-22,576,3167974
IA,2021-10-23,569,3167974
IA,2021-10-24,544,3167974
IA,2021-10-25,558,3167974
IA,2021-10-26,572,3167974
IA,2021-10-27,553,3167974
IA,2021-10-28,533,3167974
IA,2021-10-29,526,3167974
IA,2021-10-30,518,3167974
IA,2021-10-31,505,3167974
IA,2021-11-01,504,3167974
IA,2021-11-02,528,3167974
IA,2021-11-03,515,3167974
IA,2021-11-04,502,3167974
IA,2021-11-05,516,3167974
IA,2021-11-06,502,3167974
IA,2021-11-07,527,3167974
IA,2021-11-08,550,3167974
IA,2021-11-09,552,3167974
IA,2021-11-10,553,3167974
IA,2021-11-11,522,3167974
IA,2021-11-12,556,3167974
IA,2021-11-13,544,3167974
IA,2021-11-14,550,3167974
IA,2021-11-15,581,3167974
IA,2021-11-16,565,3167974
IA,2021-11-17,556,3167974
IA,2021-11-18,593,3167974
IA,2021-11-19,601,3167974
IA,2021-11-20,581,3167974
IA,2021-11-21,592,3167974
IA,2021-11-22,612,3167974
IA,2021-11-23,642,3167974
IA,2021-11-24,636,3167974
IA,2021-11-25,628,3167974
IA,2021-11-26,624,3167974
IA,2021-11-27,662,3167974
IA,2021-11-28,691,3167974
IA,2021-11-29,709,3167974
IA,2021-11-30,752,3167974
IA,2021-12-01,751,3167974
IA,2021-12-02,769,3167974
IA,2021-12-03,781,3167974
IA,2021-12-04,750,3167974
IA,2021-12-05,728,3167974
IA,2021-12-06,769,3167974
IA,2021-12-07,804,3167974
IA,2021-12-08,804,3167974
IA,2021-12-09,825,3167974
IA,2021-12-10,834,3167974
IA,2021-12-11,821,3167974
IA,2021-12-12,834,3167974
IA,2021-12-13,856,3167974
IA,2021-12-14,847,3167974
IA,2021-12-15,856,3167974
IA,2021-12-16,840,3167974
IA,2021-12-17,821,3167974
IA,2021-12-18,824,3167974
IA,2021-12-19,796,3167974
IA,2021-12-20,788,3167974
IA,2021-12-21,766,3167974
IA,2021-12-22,765,3167974
IA,2021-12-23,759,3167974
IA,2021-12-24,741,3167974
IA,2021-12-25,719,3167974
IA,2021-12-26,730,3167974
IA,2021-12-27,722,3167974
IA,2021-12-28,727,3167974
IA,2021-12-29,756,3167974
IA,2021-12-30,805,3167974
IA,2021-12-31,796,3167974
IA,2022-01-01,798,3167974
IA,2022-01-02,785,3167974
IA,2022-01-03,790,3167974
IA,2022-01-04,803,3167974
IA,2022-01-05,887,3167974
IA,2022-01-06,908,3167974
IA,2022-01-07,893,3167974
IA,2022-01-08,882,3167974
IA,2022-01-09,913,3167974
IA,2022-01-10,923,3167974
IA,2022-01-11,925,3167974
IA,2022-01-12,979,3167974
IA,2022-01-13,1004,3167974
IA,2022-01-14,980,3167974
IA,2022-01-15,997,3167974
IA,2022-01-16,970,3167974
IA,2022-01-17,1014,3167974
IA,2022-01-18,1004,3167974
IA,2022-01-19,995,3167974
IA,2022-01-20,971,3167974
IA,2022-01-21,996,3167974
IA,2022-01-22,958,3167974
IA,2022-01-23,949,3167974
IA,2022-01-24,973,3167974
IA,2022-01-25,937,3167974
IA,2022-01-26,939,3167974
IA,2022-01-27,944,3167974
IA,2022-01-28,924,3167974
IA,2022-01-29,871,3167974
IA,2022-01-30,873,3167974
IA,2022-01-31,847,3167974
IA,2022-02-01,817,3167974
IA,2022-02-02,780,3167974
IA,2022-02-03,763,3167974
IA,2022-02-04,708,3167974
IA,2022-02-05,679,3167974
IA,2022-02-06,668,3167974
IA,2022-02-07,669,3167974
IA,2022-02-08,634,3167974
IA,2022-02-09,639,3167974
IA,2022-02-10,618,3167974
IA,2022-02-11,599,3167974
IA,2022-02-12,528,3167974
IA,2022-02-13,500,3167974
IA,2022-02-14,478,3167974
IA,2022-02-15,446,3167974
IA,2022-02-16,428,3167974
IA,2022-02-17,399,3167974
IA,2022-02-18,400,3167974
IA,2022-02-19,362,3167974
IA,2022-02-20,386,3167974
IA,2022-02-21,347,3167974
IA,2022-02-22,343,3167974
IA,2022-02-23,314,3167974
IA,2022-02-24,287,3167974
IA,2022-02-25,259,3167974
IA,2022-02-26,254,3167974
IA,2022-02-27,245,3167974
ID,2021-03-01,139,1860123
ID,2021-03-02,152,1860123
ID,2021-03-03,150,1860123
ID,2021-03-04,143,1860123
ID,2021-03-05,145,1860123
ID,2021-03-06,132,1860123
ID,2021-03-07,122,1860123
ID,2021-03-08,130,1860123
ID,2021-03-09,145,1860123
ID,2021-03-10,153,1860123
ID,2021-03-11,143,1860123
ID,2021-03-12,148,1860123
ID,2021-03-13,135,1860123
ID,2021-03-14,146,1860123
ID,2021-03-15,155,1860123
ID,2021-03-16,165,1860123
ID,2021-03-17,165,1860123
ID,2021-03-18,145,1860123
ID,2021-03-19,146,1860123
ID,2021-03-20,141,1860123
ID,2021-03-21,151,1860123
ID,2021-03-22,149,1860123
ID,2021-03-23,145,1860123
ID,2021-03-24,158,1860123
ID,2021-03-25,157,1860123
ID,2021-03-26,162,1860123
ID,2021-03-27,161,1860123
ID,2021-03-28,170,1860123
ID,2021-03-29,174,1860123
ID,2021-03-30,160,1860123
ID,2021-03-31,157,1860123
ID,2021-04-01,161,1860123
ID,2021-04-02,140,1860123
ID,2021-04-03,170,1860123
ID,2021-04-04,168,1860123
ID,2021-04-05,161,1860123
ID,2021-04-06,167,1860123
ID,2021-04-07,160,1860123
ID,2021-04-08,163,1860123
ID,2021-04-09,156,1860123
ID,2021-04-10,146,1860123
ID,2021-04-11,149,1860123
ID,2021-04-12,136,1860123
ID,2021-04-13,153,1860123
ID,2021-04-14,158,1860123
ID,2021-04-15,159,1860123
ID,2021-04-16,148,1860123
ID,2021-04-17,136,1860123
ID,2021-04-18,148,1860123
ID,2021-04-19,143,1860123
ID,2021-04-20,142,1860123
ID,2021-04-21,143,1860123
ID,2021-04-22,136,1860123
ID,2021-04-23,137,1860123
ID,2021-04-24,132,1860123
ID,2021-04-25,126,1860123
ID,2021-04-26,137,1860123
ID,2021-04-27,141,1860123
ID,2021-04-28,143,1860123
ID,2021-04-29,136,1860123
ID,2021-04-30,124,1860123
ID,2021-05-01,124,1860123
ID,2021-05-02,129,1860123
ID,2021-05-03,123,1860123
ID,2021-05-04,141,1860123
ID,2021-05-05,136,1860123
ID,2021-05-06,130,1860123
ID,2021-05-07,120,1860123
ID,2021-05-08,124,1860123
ID,2021-05-09,122,1860123
ID,2021-05-10,126,1860123
ID,2021-05-11,93,1860123
ID,2021-05-12,112,1860123
ID,2021-05-13,106,1860123
ID,2021-05-14,105,1860123
ID,2021-05-15,107,1860123
ID,2021-05-16,115,1860123
ID,2021-05-17,119,1860123
ID,2021-05-18,115,1860123
ID,2021-05-19,123,1860123
ID,2021-05-20,118,1860123
ID,2021-05-21,122,1860123
ID,2021-05-22,115,1860123
ID,2021-05-23,116,1860123
ID,2021-05-24,118,1860123
ID,2021-05-25,126,1860123
ID,2021-05-26,127,1860123
ID,2021-05-27,119,1860123
ID,2021-05-28,109,1860123
ID,2021-05-29,111,1860123
ID,2021-05-30,117,1860123
ID,2021-05-31,115,1860123
ID,2021-06-01,119,1860123
ID,2021-06-02,114,1860123
ID,2021-06-03,119,1860123
ID,2021-06-04,117,1860123
ID,2021-06-05,107,1860123
ID,2021-06-06,111,1860123
ID,2021-06-07,107,1860123
ID,2021-06-08,113,1860123
ID,2021-06-09,106,1860123
ID,2021-06-10,102,1860123
ID,2021-06-11,105,1860123
ID,2021-06-12,108,1860123
ID,2021-06-13,103,1860123
ID,2021-06-14,102,1860123
ID,2021-06-15,68,1860123
ID,2021-06-16,96,1860123
ID,2021-06-17,93,1860123
ID,2021-06-18,90,1860123
ID,2021-06-19,91,1860123
ID,2021-06-20,86,1860123
ID,2021-06-21,82,1860123
ID,2021-06-22,85,1860123
ID,2021-06-23,90,1860123
ID,2021-06-24,96,1860123
ID,2021-06-25,95,1860123
ID,2021-06-26,81,1860123
ID,2021-06-27,98,1860123
ID,2021-06-28,94,1860123
ID,2021-06-29,98,1860123
ID,2021-06-30,94,1860123
ID,2021-07-01,97,1860123
ID,2021-07-02,77,1860123
ID,2021-07-03,75,1860123
ID,2021-07-04,118,1860123
ID,2021-07-05,78,1860123
ID,2021-07-06,74,1860123
ID,2021-07-07,82,1860123
ID,2021-07-08,87,1860123
ID,2021-07-09,97,1860123
ID,2021-07-10,111,1860123
ID,2021-07-11,111,1860123
ID,2021-07-12,112,1860123
ID,2021-07-13,120,1860123
ID,2021-07-14,123,1860123
ID,2021-07-15,126,1860123
ID,2021-07-16,133,1860123
ID,2021-07-17,125,1860123
ID,2021-07-18,132,1860123
ID,2021-07-19,127,1860123
ID,2021-07-20,127,1860123
ID,2021-07-21,117,1860123
ID,2021-07-22,125,1860123
ID,2021-07-23,137,1860123
ID,2021-07-24,135,1860123
ID,2021-07-25,153,1860123
ID,2021-07-26,151,1860123
ID,2021-07-27,165,1860123
ID,2021-07-28,171,1860123
ID,2021-07-29,170,1860123
ID,2021-07-30,170,1860123
ID,2021-07-31,179,1860123
ID,2021-08-01,184,1860123
ID,2021-08-02,185,1860123
ID,2021-08-03,194,1860123
ID,2021-08-04,210,1860123
ID,2021-08-05,217,1860123
ID,2021-08-06,227,1860123
ID,2021-08-07,249,1860123
ID,2021-08-08,261,1860123
ID,2021-08-09,274,1860123
ID,2021-08-10,297,1860123
ID,2021-08-11,331,1860123
ID,2021-08-12,338,1860123
ID,2021-08-13,351,1860123
ID,2021-08-14,347,1860123
ID,2021-08-15,361,1860123
ID,2021-08-16,382,1860123
ID,2021-08-17,408,1860123
ID,2021-08-18,418,1860123
ID,2021-08-19,424,1860123
ID,2021-08-20,411,1860123
ID,2021-08-21,412,1860123
ID,2021-08-22,415,1860123
ID,2021-08-23,437,1860123
ID,2021-08-24,462,1860123
ID,2021-08-25,461,1860123
ID,2021-08-26,463,1860123
ID,2021-08-27,476,1860123
ID,2021-08-28,507,1860123
ID,2021-08-29,507,1860123
ID,2021-08-30,526,1860123
ID,2021-08-31,548,1860123
ID,2021-09-01,527,1860123
ID,2021-09-02,521,1860123
ID,2021-09-03,529,1860123
ID,2021-09-04,563,1860123
ID,2021-09-05,580,1860123
ID,2021-09-06,569,1860123
ID,2021-09-07,583,1860123
ID,2021-09-08,613,1860123
ID,2021-09-09,615,1860123
ID,2021-09-10,656,1860123
ID,2021-09-11,659,1860123
ID,2021-09-12,665,1860123
ID,2021-09-13,678,1860123
ID,2021-09-14,674,1860123
ID,2021-09-15,708,1860123
ID,2021-09-16,736,1860123
ID,2021-09-17,738,1860123
ID,2021-09-18,737,1860123
ID,2021-09-19,730,1860123
ID,2021-09-20,762,1860123
ID,2021-09-21,759,1860123
ID,2021-09-22,778,1860123
ID,2021-09-23,778,1860123
ID,2021-09-24,793,1860123
ID,2021-09-25,772,1860123
ID,2021-09-26,781,1860123
ID,2021-09-27,764,1860123
ID,2021-09-28,776,1860123
ID,2021-09-29,747,1860123
ID,2021-09-30,754,1860123
ID,2021-10-01,744,1860123
ID,2021-10-02,751,1860123
ID,2021-10-03,727,1860123
ID,2021-10-04,725,1860123
ID,2021-10-05,740,1860123
ID,2021-10-06,713,1860123
ID,2021-10-07,709,1860123
ID,2021-10-08,691,1860123
ID,2021-10-09,669,1860123
ID,2021-10-10,645,1860123
ID,2021-10-11,659,1860123
ID,2021-10-12,641,1860123
ID,2021-10-13,615,1860123
ID,2021-10-14,600,1860123
ID,2021-10-15,582,1860123
ID,2021-10-16,575,1860123
ID,2021-10-17,573,1860123
ID,2021-10-18,597,1860123
ID,2021-10-19,593,1860123
ID,2021-10-20,586,1860123
ID,2021-10-21,586,1860123
ID,2021-10-22,559,1860123
ID,2021-10-23,551,1860123
ID,2021-10-24,559,1860123
ID,2021-10-25,544,1860123
ID,2021-10-26,543,1860123
ID,2021-10-27,527,1860123
ID,2021-10-28,514,1860123
ID,2021-10-29,501,1860123
ID,2021-10-30,478,1860123
ID,2021-10-31,466,1860123
ID,2021-11-01,459,1860123
ID,2021-11-02,459,1860123
ID,2021-11-03,446,1860123
ID,2021-11-04,431,1860123
ID,2021-11-05,440,1860123
ID,2021-11-06,427,1860123
ID,2021-11-07,429,1860123
ID,2021-11-08,405,1860123
ID,2021-11-09,389,1860123
ID,2021-11-10,379,1860123
ID,2021-11-11,358,1860123
ID,2021-11-12,341,1860123
ID,2021-11-13,301,1860123
ID,2021-11-14,308,1860123
ID,2021-11-15,356,1860123
ID,2021-11-16,356,1860123
ID,2021-11-17,349,1860123
ID,2021-11-18,338,1860123
ID,2021-11-19,319,1860123
ID,2021-11-20,306,1860123
ID,2021-11-21,318,1860123
ID,2021-11-22,313,1860123
ID,2021-11-23,314,1860123
ID,2021-11-24,315,1860123
ID,2021-11-25,317,1860123
ID,2021-11-26,317,1860123
ID,2021-11-27,313,1860123
ID,2021-11-28,318,1860123
ID,2021-11-29,303,1860123
ID,2021-11-30,289,1860123
ID,2021-12-01,293,1860123
ID,2021-12-02,286,1860123
ID,2021-12-03,293,1860123
ID,2021-12-04,305,1860123
ID,2021-12-05,312,1860123
ID,2021-12-06,315,1860123
ID,2021-12-07,309,1860123
ID,2021-12-08,312,1860123
ID,2021-12-09,318,1860123
ID,2021-12-10,315,1860123
ID,2021-12-11,311,1860123
ID,2021-12-12,303,1860123
ID,2021-12-13,304,1860123
ID,2021-12-14,302,1860123
ID,2021-12-15,305,1860123
ID,2021-12-16,288,1860123
ID,2021-12-17,283,1860123
ID,2021-12-18,262,1860123
ID,2021-12-19,253,1860123
ID,2021-12-20,253,1860123
ID,2021-12-21,240,1860123
ID,2021-12-22,240,1860123
ID,2021-12-23,243,1860123
ID,2021-12-24,227,1860123
ID,2021-12-25,214,1860123
ID,2021-12-26,235,1860123
ID,2021-12-27,247,1860123
ID,2021-12-28,248,1860123
ID,2021-12-29,245,1860123
ID,2021-12-30,251,1860123
ID,2021-12-31,247,1860123
ID,2022-01-01,257,1860123
ID,2022-01-02,272,1860123
ID,2022-01-03,275,1860123
ID,2022-01-04,291,1860123
ID,2022-01-05,280,1860123
ID,2022-01-06,285,1860123
ID,2022-01-07,323,1860123
ID,2022-01-08,345,1860123
ID,2022-01-09,353,1860123
ID,2022-01-10,357,1860123
ID,2022-01-11,365,1860123
ID,2022-01-12,387,1860123
ID,2022-01-13,388,1860123
ID,2022-01-14,381,1860123
ID,2022-01-15,370,1860123
ID,2022-01-16,395,1860123
ID,2022-01-17,421,1860123
ID,2022-01-18,461,1860123
ID,2022-01-19,494,1860123
ID,2022-01-20,497,1860123
ID,2022-01-21,517,1860123
ID,2022-01-22,519,1860123
ID,2022-01-23,535,1860123
ID,2022-01-24,536,1860123
ID,2022-01-25,567,1860123
ID,2022-01-26,592,1860123
ID,2022-01-27,601,1860123
ID,2022-01-28,585,1860123
ID,2022-01-29,605,1860123
ID,2022-01-30,618,1860123
ID,2022-01-31,609,1860123
ID,2022-02-01,595,1860123
ID,2022-02-02,599,1860123
ID,2022-02-03,575,1860123
ID,2022-02-04,564,1860123
ID,2022-02-05,539,1860123
ID,2022-02-06,517,1860123
ID,2022-02-07,537,1860123
ID,2022-02-08,531,1860123
ID,2022-02-09,524,1860123
ID,2022-02-10,487,1860123
ID,2022-02-11,462,1860123
ID,2022-02-12,434,1860123
ID,2022-02-13,442,1860123
ID,2022-02-14,436,1860123
ID,2022-02-15,406,1860123
ID,2022-02-16,380,1860123
ID,2022-02-17,370,1860123
ID,2022-02-18,368,1860123
ID,2022-02-19,350,1860123
ID,2022-02-20,343,1860123
ID,2022-02-21,332,1860123
ID,2022-02-22,308,1860123
ID,2022-02-23,280,1860123
ID,2022-02-24,269,1860123
ID,2022-02-25,254,1860123
ID,2022-02-26,248,1860123
ID,2022-02-27,243,1860123
IL,2021-03-01,1303,12569321
IL,2021-03-02,1343,12569321
IL,2021-03-03,1319,12569321
IL,2021-03-04,1289,12569321
IL,2021-03-05,1290,12569321
IL,2021-03-06,1232,12569321
IL,2021-03-07,1205,12569321
IL,2021-03-08,1191,12569321
IL,2021-03-09,1226,12569321
IL,2021-03-10,1192,12569321
IL,2021-03-11,1229,12569321
IL,2021-03-12,1192,12569321
IL,2021-03-13,1203,12569321
IL,2021-03-14,1201,12569321
IL,2021-03-15,1162,12569321
IL,2021-03-16,1195,12569321
IL,2021-03-17,1192,12569321
IL,2021-03-18,1218,12569321
IL,2021-03-19,1221,12569321
IL,2021-03-20,1212,12569321
IL,2021-03-21,1251,12569321
IL,2021-03-22,1299,12569321
IL,2021-03-23,1286,12569321
IL,2021-03-24,1342,12569321
IL,2021-03-25,1358,12569321
IL,2021-03-26,1419,12569321
IL,2021-03-27,1431,12569321
IL,2021-03-28,1418,12569321
IL,2021-03-29,1436,12569321
IL,2021-03-30,1477,12569321
IL,2021-03-31,1517,12569321
IL,2021-04-01,1498,12569321
IL,2021-04-02,1499,12569321
IL,2021-04-03,1547,12569321
IL,2021-04-04,1642,12569321
IL,2021-04-05,1649,12569321
IL,2021-04-06,1776,12569321
IL,2021-04-07,1855,12569321
IL,2021-04-08,1856,12569321
IL,2021-04-09,1904,12569321
IL,2021-04-10,1864,12569321
IL,2021-04-11,2005,12569321
IL,2021-04-12,2003,12569321
IL,2021-04-13,2109,12569321
IL,2021-04-14,2164,12569321
IL,2021-04-15,2108,12569321
IL,2021-04-16,2188,12569321
IL,2021-04-17,2172,12569321
IL,2021-04-18,2210,12569321
IL,2021-04-19,2223,12569321
IL,2021-04-20,2183,12569321
IL,2021-04-21,2186,12569321
IL,2021-04-22,2151,12569321
IL,2021-04-23,2122,12569321
IL,2021-04-24,2130,12569321
IL,2021-04-25,2154,12569321
IL,2021-04-26,2124,12569321
IL,2021-04-27,2144,12569321
IL,2021-04-28,2137,12569321
IL,2021-04-29,2064,12569321
IL,2021-04-30,2064,12569321
IL,2021-05-01,1991,12569321
IL,2021-05-02,2019,12569321
IL,2021-05-03,2073,12569321
IL,2021-05-04,2073,12569321
IL,2021-05-05,2097,12569321
IL,2021-05-06,2102,12569321
IL,2021-05-07,1999,12569321
IL,2021-05-08,1889,12569321
IL,2021-05-09,1950,12569321
IL,2021-05-10,1919,12569321
IL,2021-05-11,1919,12569321
IL,2021-05-12,1827,12569321
IL,2021-05-13,1747,12569321
IL,2021-05-14,1643,12569321
IL,2021-05-15,1598,12569321
IL,2021-05-16,1558,12569321
IL,2021-05-17,1553,12569321
IL,2021-05-18,1568,12569321
IL,2021-05-19,1571,12569321
IL,2021-05-20,1513,12569321
IL,2021-05-21,1516,12569321
IL,2021-05-22,1475,12569321
IL,2021-05-23,1451,12569321
IL,2021-05-24,1431,12569321
IL,2021-05-25,1413,12569321
IL,2021-05-26,1358,12569321
IL,2021-05-27,1280,12569321
IL,2021-05-28,1237,12569321
IL,2021-05-29,1161,12569321
IL,2021-05-30,1117,12569321
IL,2021-05-31,1084,12569321
IL,2021-06-01,1171,12569321
IL,2021-06-02,1031,12569321
IL,2021-06-03,988,12569321
IL,2021-06-04,942,12569321
IL,2021-06-05,839,12569321
IL,2021-06-06,846,12569321
IL,2021-06-07,825,12569321
IL,2021-06-08,810,12569321
IL,2021-06-09,859,12569321
IL,2021-06-10,777,12569321
IL,2021-06-11,739,12569321
IL,2021-06-12,694,12569321
IL,2021-06-13,673,12569321
IL,2021-06-14,654,12569321
IL,2021-06-15,637,12569321
IL,2021-06-16,589,12569321
IL,2021-06-17,565,12569321
IL,2021-06-18,553,12569321
IL,2021-06-19,507,12569321
IL,2021-06-20,503,12569321
IL,2021-06-21,502,12569321
IL,2021-06-22,536,12569321
IL,2021-06-23,519,12569321
IL,2021-06-24,483,12569321
IL,2021-06-25,521,12569321
IL,2021-06-26,494,12569321
IL,2021-06-27,512,12569321
IL,2021-06-28,482,12569321
IL,2021-06-29,515,12569321
IL,2021-06-30,469,12569321
IL,2021-07-01,480,12569321
IL,2021-07-02,460,12569321
IL,2021-07-03,441,12569321
IL,2021-07-04,436,12569321
IL,2021-07-05,466,12569321
IL,2021-07-06,521,12569321
IL,2021-07-07,490,12569321
IL,2021-07-08,481,12569321
IL,2021-07-09,498,12569321
IL,2021-07-10,516,12569321
IL,2021-07-11,516,12569321
IL,2021-07-12,530,12569321
IL,2021-07-13,539,12569321
IL,2021-07-14,556,12569321
IL,2021-07-15,551,12569321
IL,2021-07-16,552,12569321
IL,2021-07-17,562,12569321
IL,2021-07-18,603,12569321
IL,2021-07-19,663,12569321
IL,2021-07-20,670,12569321
IL,2021-07-21,685,12569321
IL,2021-07-22,680,12569321
IL,2021-07-23,726,12569321
IL,2021-07-24,747,12569321
IL,2021-07-25,758,12569321
IL,2021-07-26,821,12569321
IL,2021-07-27,896,12569321
IL,2021-07-28,935,12569321
IL,2021-07-29,917,12569321
IL,2021-07-30,966,12569321
IL,2021-07-31,991,12569321
IL,2021-08-01,1055,12569321
IL,2021-08-02,1109,12569321
IL,2021-08-03,1173,12569321
IL,2021-08-04,1256,12569321
IL,2021-08-05,1266,12569321
