state_id,date_,new_cases,population
CO,2021-06-13,505,5893634
CO,2021-06-14,210,5893634
CO,2021-06-15,331,5893634
CO,2021-06-16,634,5893634
CO,2021-06-17,571,5893634
CO,2021-06-18,483,5893634
CO,2021-06-19,402,5893634
CO,2021-06-20,301,5893634
CO,2021-06-21,229,5893634
CO,2021-06-22,387,5893634
CO,2021-06-23,394,5893634
CO,2021-06-24,650,5893634
CO,2021-06-25,439,5893634
CO,2021-06-26,536,5893634
CO,2021-06-27,175,5893634
CO,2021-06-28,336,5893634
CO,2021-06-29,256,5893634
CO,2021-06-30,520,5893634
CO,2021-07-01,533,5893634
CO,2021-07-02,462,5893634
CO,2021-07-03,393,5893634
CO,2021-07-04,303,5893634
CO,2021-07-05,170,5893634
CO,2021-07-06,279,5893634
CO,2021-07-07,488,5893634
CO,2021-07-08,445,5893634
CO,2021-07-09,891,5893634
CO,2021-07-10,606,5893634
CO,2021-07-11,338,5893634
CO,2021-07-12,374,5893634
CO,2021-07-13,600,5893634
CO,2021-07-14,496,5893634
CO,2021-07-15,547,5893634
CO,2021-07-16,617,5893634
CO,2021-07-17,0,5893634
CO,2021-07-18,251,5893634
CO,2021-07-19,1140,5893634
CO,2021-07-20,191,5893634
CO,2021-07-21,854,5893634
CO,2021-07-22,832,5893634
CO,2021-07-23,535,5893634
CO,2021-07-24,188,5893634
CO,2021-07-25,372,5893634
CO,2021-07-26,1465,5893634
CO,2021-07-27,304,5893634
CO,2021-07-28,1274,5893634
CO,2021-07-29,1240,5893634
CO,2021-07-30,855,5893634
CO,2021-07-31,529,5893634
CO,2021-08-01,214,5893634
CO,2021-08-02,1768,5893634
CO,2021-08-03,969,5893634
CO,2021-08-04,872,5893634
CO,2021-08-05,1124,5893634
CO,2021-08-06,817,5893634
CO,2021-08-07,936,5893634
CO,2021-08-08,263,5893634
CO,2021-08-09,2202,5893634
CO,2021-08-10,953,5893634
CO,2021-08-11,1161,5893634
CO,2021-08-12,1167,5893634
CO,2021-08-13,1820,5893634
CO,2021-08-14,0,5893634
CO,2021-08-15,600,5893634
CO,2021-08-16,2090,5893634
CO,2021-08-17,1463,5893634
CO,2021-08-18,1837,5893634
CO,2021-08-19,1276,5893634
CO,2021-08-20,1728,5893634
CO,2021-08-21,479,5893634
CO,2021-08-22,982,5893634
CO,2021-08-23,3297,5893634
CO,2021-08-24,985,5893634
CO,2021-08-25,1623,5893634
CO,2021-08-26,2235,5893634
CO,2021-08-27,1426,5893634
CO,2021-08-28,1117,5893634
CO,2021-08-29,0,5893634
CO,2021-08-30,3076,5893634
CO,2021-08-31,2104,5893634
CO,2021-09-01,1604,5893634
CO,2021-09-02,2873,5893634
CO,2021-09-03,2118,5893634
CO,2021-09-04,0,5893634
CO,2021-09-05,928,5893634
CO,2021-09-06,3578,5893634
CO,2021-09-07,1930,5893634
CO,2021-09-08,2083,5893634
CO,2021-09-09,1827,5893634
CO,2021-09-10,1721,5893634
CO,2021-09-11,0,5893634
CO,2021-09-12,1137,5893634
CO,2021-09-13,4326,5893634
CO,2021-09-14,2517,5893634
CO,2021-09-15,1594,5893634
CO,2021-09-16,2123,5893634
CO,2021-09-17,2145,5893634
CO,2021-09-18,0,5893634
CO,2021-09-19,1320,5893634
CO,2021-09-20,4007,5893634
CO,2021-09-21,1804,5893634
CO,2021-09-22,1311,5893634
CO,2021-09-23,2428,5893634
CO,2021-09-24,1559,5893634
CO,2021-09-25,386,5893634
CO,2021-09-26,386,5893634
CO,2021-09-27,3853,5893634
CO,2021-09-28,2297,5893634
CO,2021-09-29,1384,5893634
CO,2021-09-30,2531,5893634
CO,2021-10-01,2296,5893634
CO,2021-10-02,451,5893634
CO,2021-10-03,416,5893634
CO,2021-10-04,3902,5893634
CO,2021-10-05,2124,5893634
CO,2021-10-06,2040,5893634
CO,2021-10-07,3054,5893634
CO,2021-10-08,2952,5893634
CO,2021-10-09,0,5893634
CO,2021-10-10,479,5893634
CO,2021-10-11,5381,5893634
CO,2021-10-12,1626,5893634
CO,2021-10-13,2709,5893634
CO,2021-10-14,2548,5893634
CO,2021-10-15,3972,5893634
CO,2021-10-16,588,5893634
CO,2021-10-17,391,5893634
CO,2021-10-18,3987,5893634
CO,2021-10-19,2403,5893634
CO,2021-10-20,2312,5893634
CO,2021-10-21,2595,5893634
CO,2021-10-22,3001,5893634
CO,2021-10-23,642,5893634
CO,2021-10-24,732,5893634
CO,2021-10-25,6155,5893634
CO,2021-10-26,2589,5893634
CO,2021-10-27,2772,5893634
CO,2021-10-28,4358,5893634
CO,2021-10-29,3335,5893634
CO,2021-10-30,0,5893634
CO,2021-10-31,912,5893634
CO,2021-11-01,5564,5893634
CO,2021-11-02,3463,5893634
CO,2021-11-03,2303,5893634
CO,2021-11-04,3642,5893634
CO,2021-11-05,4275,5893634
CO,2021-11-06,758,5893634
CO,2021-11-07,0,5893634
CO,2021-11-08,7510,5893634
CO,2021-11-09,2505,5893634
CO,2021-11-10,3734,5893634
CO,2021-11-11,3744,5893634
CO,2021-11-12,3399,5893634
CO,2021-11-13,853,5893634
CO,2021-11-14,600,5893634
CO,2021-11-15,5984,5893634
CO,2021-11-16,3004,5893634
CO,2021-11-17,3857,5893634
CO,2021-11-18,4717,5893634
CO,2021-11-19,2836,5893634
CO,2021-11-20,0,5893634
CO,2021-11-21,2103,5893634
CO,2021-11-22,6090,5893634
CO,2021-11-23,1968,5893634
CO,2021-11-24,3758,5893634
CO,2021-11-25,2115,5893634
CO,2021-11-26,1309,5893634
CO,2021-11-27,389,5893634
CO,2021-11-28,916,5893634
CO,2021-11-29,4787,5893634
CO,2021-11-30,2613,5893634
CO,2021-12-01,2356,5893634
CO,2021-12-02,4044,5893634
CO,2021-12-03,2683,5893634
CO,2021-12-04,0,5893634
CO,2021-12-05,738,5893634
CO,2021-12-06,4394,5893634
CO,2021-12-07,3380,5893634
CO,2021-12-08,2291,5893634
CO,2021-12-09,2635,5893634
CO,2021-12-10,2302,5893634
CO,2021-12-11,0,5893634
CO,2021-12-12,359,5893634
CO,2021-12-13,3973,5893634
CO,2021-12-14,1600,5893634
CO,2021-12-15,1913,5893634
CO,2021-12-16,2074,5893634
CO,2021-12-17,1760,5893634
CO,2021-12-18,446,5893634
CO,2021-12-19,675,5893634
CO,2021-12-20,3623,5893634
CO,2021-12-21,3114,5893634
CO,2021-12-22,3542,5893634
CO,2021-12-23,2442,5893634
CO,2021-12-24,4758,5893634
CO,2021-12-25,1217,5893634
CO,2021-12-26,1427,5893634
CO,2021-12-27,9472,5893634
CO,2021-12-28,4737,5893634
CO,2021-12-29,8616,5893634
CO,2021-12-30,9036,5893634
CO,2021-12-31,9287,5893634
CO,2022-01-01,0,5893634
CO,2022-01-02,3165,5893634
CO,2022-01-03,22793,5893634
CO,2022-01-04,8298,5893634
CO,2022-01-05,7918,5893634
CO,2022-01-06,8739,5893634
CO,2022-01-07,10234,5893634
CO,2022-01-08,2556,5893634
CO,2022-01-09,2397,5893634
CO,2022-01-10,42452,5893634
CO,2022-01-11,23363,5893634
CO,2022-01-12,14203,5893634
CO,2022-01-13,15100,5893634
CO,2022-01-14,13490,5893634
CO,2022-01-15,0,5893634
CO,2022-01-16,4544,5893634
CO,2022-01-17,24407,5893634
CO,2022-01-18,11684,5893634
CO,2022-01-19,8589,5893634
CO,2022-01-20,16052,5893634
CO,2022-01-21,13180,5893634
CO,2022-01-22,0,5893634
CO,2022-01-23,0,5893634
CO,2022-01-24,26984,5893634
CO,2022-01-25,7263,5893634
CO,2022-01-26,7630,5893634
CO,2022-01-27,7747,5893634
CO,2022-01-28,9347,5893634
CO,2022-01-29,0,5893634
CO,2022-01-30,4678,5893634
CO,2022-01-31,13479,5893634
CO,2022-02-01,3732,5893634
CO,2022-02-02,3911,5893634
CO,2022-02-03,4796,5893634
CO,2022-02-04,4879,5893634
CO,2022-02-05,0,5893634
CO,2022-02-06,648,5893634
CO,2022-02-07,6426,5893634
CO,2022-02-08,2826,5893634
CO,2022-02-09,3019,5893634
CO,2022-02-10,2482,5893634
CO,2022-02-11,2710,5893634
CO,2022-02-12,584,5893634
CO,2022-02-13,0,5893634
CO,2022-02-14,4547,5893634
CO,2022-02-15,1602,5893634
CO,2022-02-16,1808,5893634
CO,2022-02-17,2977,5893634
CO,2022-02-18,1719,5893634
CO,2022-02-19,0,5893634
CO,2022-02-20,0,5893634
CO,2022-02-21,2669,5893634
CO,2022-02-22,2174,5893634
CO,2022-02-23,2258,5893634
CO,2022-02-24,1029,5893634
CO,2022-02-25,1402,5893634
CO,2022-02-26,0,5893634
CO,2022-02-27,561,5893634
CT,2021-03-01,2680,3552821
CT,2021-03-02,502,3552821
CT,2021-03-03,494,3552821
CT,2021-03-04,878,3552821
CT,2021-03-05,830,3552821
CT,2021-03-06,0,3552821
CT,2021-03-07,0,3552821
CT,2021-03-08,2066,3552821
CT,2021-03-09,749,3552821
CT,2021-03-10,512,3552821
CT,2021-03-11,735,3552821
CT,2021-03-12,1185,3552821
CT,2021-03-13,0,3552821
CT,2021-03-14,0,3552821
CT,2021-03-15,2525,3552821
CT,2021-03-16,853,3552821
CT,2021-03-17,373,3552821
CT,2021-03-18,1156,3552821
CT,2021-03-19,1207,3552821
CT,2021-03-20,0,3552821
CT,2021-03-21,0,3552821
CT,2021-03-22,2976,3552821
CT,2021-03-23,898,3552821
CT,2021-03-24,1457,3552821
CT,2021-03-25,1488,3552821
CT,2021-03-26,1700,3552821
CT,2021-03-27,0,3552821
CT,2021-03-28,0,3552821
CT,2021-03-29,3229,3552821
CT,2021-03-30,1617,3552821
CT,2021-03-31,832,3552821
CT,2021-04-01,1580,3552821
CT,2021-04-02,1488,3552821
CT,2021-04-03,0,3552821
CT,2021-04-04,0,3552821
CT,2021-04-05,2699,3552821
CT,2021-04-06,1074,3552821
CT,2021-04-07,1038,3552821
CT,2021-04-08,1012,3552821
CT,2021-04-09,1807,3552821
CT,2021-04-10,0,3552821
CT,2021-04-11,0,3552821
CT,2021-04-12,2985,3552821
CT,2021-04-13,1118,3552821
CT,2021-04-14,1609,3552821
CT,2021-04-15,702,3552821
CT,2021-04-16,1062,3552821
CT,2021-04-17,0,3552821
CT,2021-04-18,0,3552821
CT,2021-04-19,2339,3552821
CT,2021-04-20,738,3552821
CT,2021-04-21,856,3552821
CT,2021-04-22,737,3552821
CT,2021-04-23,1034,3552821
CT,2021-04-24,0,3552821
CT,2021-04-25,0,3552821
CT,2021-04-26,2167,3552821
CT,2021-04-27,407,3552821
CT,2021-04-28,621,3552821
CT,2021-04-29,486,3552821
CT,2021-04-30,786,3552821
CT,2021-05-01,0,3552821
CT,2021-05-02,0,3552821
CT,2021-05-03,1312,3552821
CT,2021-05-04,417,3552821
CT,2021-05-05,609,3552821
CT,2021-05-06,711,3552821
CT,2021-05-07,436,3552821
CT,2021-05-08,0,3552821
CT,2021-05-09,0,3552821
CT,2021-05-10,827,3552821
CT,2021-05-11,409,3552821
CT,2021-05-12,187,3552821
CT,2021-05-13,471,3552821
CT,2021-05-14,365,3552821
CT,2021-05-15,0,3552821
CT,2021-05-16,0,3552821
CT,2021-05-17,662,3552821
CT,2021-05-18,81,3552821
CT,2021-05-19,228,3552821
CT,2021-05-20,206,3552821
CT,2021-05-21,171,3552821
CT,2021-05-22,0,3552821
CT,2021-05-23,0,3552821
CT,2021-05-24,386,3552821
CT,2021-05-25,181,3552821
CT,2021-05-26,88,3552821
CT,2021-05-27,157,3552821
CT,2021-05-28,204,3552821
CT,2021-05-29,0,3552821
CT,2021-05-30,0,3552821
CT,2021-05-31,0,3552821
CT,2021-06-01,222,3552821
CT,2021-06-02,115,3552821
CT,2021-06-03,70,3552821
CT,2021-06-04,143,3552821
CT,2021-06-05,0,3552821
CT,2021-06-06,0,3552821
CT,2021-06-07,197,3552821
CT,2021-06-08,66,3552821
CT,2021-06-09,108,3552821
CT,2021-06-10,57,3552821
CT,2021-06-11,31,3552821
CT,2021-06-12,0,3552821
CT,2021-06-13,0,3552821
CT,2021-06-14,115,3552821
CT,2021-06-15,56,3552821
CT,2021-06-16,39,3552821
CT,2021-06-17,35,3552821
CT,2021-06-18,70,3552821
CT,2021-06-19,0,3552821
CT,2021-06-20,0,3552821
CT,2021-06-21,92,3552821
CT,2021-06-22,45,3552821
CT,2021-06-23,38,3552821
CT,2021-06-24,153,3552821
CT,2021-06-25,127,3552821
CT,2021-06-26,0,3552821
CT,2021-06-27,0,3552821
CT,2021-06-28,141,3552821
CT,2021-06-29,40,3552821
CT,2021-06-30,51,3552821
CT,2021-07-01,35,3552821
CT,2021-07-02,89,3552821
CT,2021-07-03,0,3552821
CT,2021-07-04,0,3552821
CT,2021-07-05,0,3552821
CT,2021-07-06,175,3552821
CT,2021-07-07,92,3552821
CT,2021-07-08,55,3552821
CT,2021-07-09,171,3552821
CT,2021-07-10,0,3552821
CT,2021-07-11,0,3552821
CT,2021-07-12,70,3552821
CT,2021-07-13,206,3552821
CT,2021-07-14,141,3552821
CT,2021-07-15,150,3552821
CT,2021-07-16,139,3552821
CT,2021-07-17,0,3552821
CT,2021-07-18,0,3552821
CT,2021-07-19,409,3552821
CT,2021-07-20,218,3552821
CT,2021-07-21,228,3552821
CT,2021-07-22,295,3552821
CT,2021-07-23,212,3552821
CT,2021-07-24,0,3552821
CT,2021-07-25,0,3552821
CT,2021-07-26,589,3552821
CT,2021-07-27,488,3552821
CT,2021-07-28,391,3552821
CT,2021-07-29,339,3552821
CT,2021-07-30,491,3552821
CT,2021-07-31,0,3552821
CT,2021-08-01,0,3552821
CT,2021-08-02,1245,3552821
CT,2021-08-03,584,3552821
CT,2021-08-04,537,3552821
CT,2021-08-05,644,3552821
CT,2021-08-06,731,3552821
CT,2021-08-07,0,3552821
CT,2021-08-08,0,3552821
CT,2021-08-09,1287,3552821
CT,2021-08-10,275,3552821
CT,2021-08-11,914,3552821
CT,2021-08-12,742,3552821
CT,2021-08-13,542,3552821
CT,2021-08-14,0,3552821
CT,2021-08-15,0,3552821
CT,2021-08-16,1581,3552821
CT,2021-08-17,881,3552821
CT,2021-08-18,593,3552821
CT,2021-08-19,534,3552821
CT,2021-08-20,431,3552821
CT,2021-08-21,0,3552821
CT,2021-08-22,0,3552821
CT,2021-08-23,1554,3552821
CT,2021-08-24,1071,3552821
CT,2021-08-25,651,3552821
CT,2021-08-26,788,3552821
CT,2021-08-27,788,3552821
CT,2021-08-28,0,3552821
CT,2021-08-29,0,3552821
CT,2021-08-30,1361,3552821
CT,2021-08-31,1003,3552821
CT,2021-09-01,712,3552821
CT,2021-09-02,686,3552821
CT,2021-09-03,665,3552821
CT,2021-09-04,0,3552821
CT,2021-09-05,0,3552821
CT,2021-09-06,0,3552821
CT,2021-09-07,1612,3552821
CT,2021-09-08,935,3552821
CT,2021-09-09,626,3552821
CT,2021-09-10,625,3552821
CT,2021-09-11,0,3552821
CT,2021-09-12,0,3552821
CT,2021-09-13,1348,3552821
CT,2021-09-14,1050,3552821
CT,2021-09-15,401,3552821
CT,2021-09-16,1066,3552821
CT,2021-09-17,1544,3552821
CT,2021-09-18,0,3552821
CT,2021-09-19,0,3552821
CT,2021-09-20,1446,3552821
CT,2021-09-21,394,3552821
CT,2021-09-22,490,3552821
CT,2021-09-23,591,3552821
CT,2021-09-24,470,3552821
CT,2021-09-25,0,3552821
CT,2021-09-26,0,3552821
CT,2021-09-27,1444,3552821
CT,2021-09-28,553,3552821
CT,2021-09-29,450,3552821
CT,2021-09-30,165,3552821
CT,2021-10-01,721,3552821
CT,2021-10-02,0,3552821
CT,2021-10-03,0,3552821
CT,2021-10-04,1097,3552821
CT,2021-10-05,411,3552821
CT,2021-10-06,377,3552821
CT,2021-10-07,548,3552821
CT,2021-10-08,509,3552821
CT,2021-10-09,0,3552821
CT,2021-10-10,0,3552821
CT,2021-10-11,0,3552821
CT,2021-10-12,1473,3552821
CT,2021-10-13,240,3552821
CT,2021-10-14,908,3552821
CT,2021-10-15,494,3552821
CT,2021-10-16,0,3552821
CT,2021-10-17,0,3552821
CT,2021-10-18,1147,3552821
CT,2021-10-19,709,3552821
CT,2021-10-20,384,3552821
CT,2021-10-21,410,3552821
CT,2021-10-22,453,3552821
CT,2021-10-23,0,3552821
CT,2021-10-24,0,3552821
CT,2021-10-25,899,3552821
CT,2021-10-26,254,3552821
CT,2021-10-27,337,3552821
CT,2021-10-28,443,3552821
CT,2021-10-29,424,3552821
CT,2021-10-30,0,3552821
CT,2021-10-31,0,3552821
CT,2021-11-01,832,3552821
CT,2021-11-02,412,3552821
CT,2021-11-03,391,3552821
CT,2021-11-04,431,3552821
CT,2021-11-05,320,3552821
CT,2021-11-06,0,3552821
CT,2021-11-07,0,3552821
CT,2021-11-08,941,3552821
CT,2021-11-09,309,3552821
CT,2021-11-10,533,3552821
CT,2021-11-11,540,3552821
CT,2021-11-12,458,3552821
CT,2021-11-13,0,3552821
CT,2021-11-14,0,3552821
CT,2021-11-15,2179,3552821
CT,2021-11-16,544,3552821
CT,2021-11-17,838,3552821
CT,2021-11-18,747,3552821
CT,2021-11-19,860,3552821
CT,2021-11-20,0,3552821
CT,2021-11-21,0,3552821
CT,2021-11-22,2060,3552821
CT,2021-11-23,754,3552821
CT,2021-11-24,841,3552821
CT,2021-11-25,0,3552821
CT,2021-11-26,1900,3552821
CT,2021-11-27,0,3552821
CT,2021-11-28,0,3552821
CT,2021-11-29,2312,3552821
CT,2021-11-30,907,3552821
CT,2021-12-01,1093,3552821
CT,2021-12-02,1627,3552821
CT,2021-12-03,863,3552821
CT,2021-12-04,0,3552821
CT,2021-12-05,0,3552821
CT,2021-12-06,5481,3552821
CT,2021-12-07,1919,3552821
CT,2021-12-08,789,3552821
CT,2021-12-09,2679,3552821
CT,2021-12-10,3280,3552821
CT,2021-12-11,0,3552821
CT,2021-12-12,0,3552821
CT,2021-12-13,7893,3552821
CT,2021-12-14,2999,3552821
CT,2021-12-15,1723,3552821
CT,2021-12-16,2085,3552821
CT,2021-12-17,1443,3552821
CT,2021-12-18,0,3552821
CT,2021-12-19,0,3552821
CT,2021-12-20,6209,3552821
CT,2021-12-21,6000,3552821
CT,2021-12-22,3366,3552821
CT,2021-12-23,3416,3552821
CT,2021-12-24,0,3552821
CT,2021-12-25,0,3552821
CT,2021-12-26,0,3552821
CT,2021-12-27,14654,3552821
CT,2021-12-28,5753,3552821
CT,2021-12-29,7520,3552821
CT,2021-12-30,7704,3552821
CT,2021-12-31,0,3552821
CT,2022-01-01,0,3552821
CT,2022-01-02,0,3552821
CT,2022-01-03,23678,3552821
CT,2022-01-04,10602,3552821
CT,2022-01-05,10344,3552821
CT,2022-01-06,8823,3552821
CT,2022-01-07,10076,3552821
CT,2022-01-08,0,3552821
CT,2022-01-09,0,3552821
CT,2022-01-10,31405,3552821
CT,2022-01-11,6751,3552821
CT,2022-01-12,7318,3552821
CT,2022-01-13,9604,3552821
CT,2022-01-14,8783,3552821
CT,2022-01-15,0,3552821
CT,2022-01-16,0,3552821
CT,2022-01-17,15844,3552821
CT,2022-01-18,4264,3552821
CT,2022-01-19,4745,3552821
CT,2022-01-20,4805,3552821
CT,2022-01-21,4444,3552821
CT,2022-01-22,0,3552821
CT,2022-01-23,0,3552821
CT,2022-01-24,12057,3552821
CT,2022-01-25,3824,3552821
CT,2022-01-26,2795,3552821
CT,2022-01-27,3036,3552821
CT,2022-01-28,2684,3552821
CT,2022-01-29,0,3552821
CT,2022-01-30,0,3552821
CT,2022-01-31,3330,3552821
CT,2022-02-01,1240,3552821
CT,2022-02-02,1786,3552821
CT,2022-02-03,2445,3552821
CT,2022-02-04,1269,3552821
CT,2022-02-05,0,3552821
CT,2022-02-06,0,3552821
CT,2022-02-07,2138,3552821
CT,2022-02-08,1343,3552821
CT,2022-02-09,1048,3552821
CT,2022-02-10,1026,3552821
CT,2022-02-11,1189,3552821
CT,2022-02-12,0,3552821
CT,2022-02-13,0,3552821
CT,2022-02-14,1524,3552821
CT,2022-02-15,1284,3552821
CT,2022-02-16,1828,3552821
CT,2022-02-17,544,3552821
CT,2022-02-18,1263,3552821
CT,2022-02-19,0,3552821
CT,2022-02-20,0,3552821
CT,2022-02-21,1291,3552821
CT,2022-02-22,338,3552821
CT,2022-02-23,540,3552821
CT,2022-02-24,458,3552821
CT,2022-02-25,423,3552821
CT,2022-02-26,0,3552821
CT,2022-02-27,0,3552821
DC,2021-03-01,86,714153
DC,2021-03-02,83,714153
DC,2021-03-03,51,714153
DC,2021-03-04,196,714153
DC,2021-03-05,108,714153
DC,2021-03-06,151,714153
DC,2021-03-07,146,714153
DC,2021-03-08,160,714153
DC,2021-03-09,331,714153
DC,2021-03-10,96,714153
DC,2021-03-11,122,714153
DC,2021-03-12,154,714153
DC,2021-03-13,150,714153
DC,2021-03-14,79,714153
DC,2021-03-15,112,714153
DC,2021-03-16,107,714153
DC,2021-03-17,81,714153
DC,2021-03-18,81,714153
DC,2021-03-19,142,714153
DC,2021-03-20,141,714153
DC,2021-03-21,54,714153
DC,2021-03-22,154,714153
DC,2021-03-23,105,714153
DC,2021-03-24,107,714153
DC,2021-03-25,74,714153
DC,2021-03-26,156,714153
DC,2021-03-27,226,714153
DC,2021-03-28,124,714153
DC,2021-03-29,73,714153
DC,2021-03-30,165,714153
DC,2021-03-31,100,714153
DC,2021-04-01,143,714153
DC,2021-04-02,151,714153
DC,2021-04-03,125,714153
DC,2021-04-04,105,714153
DC,2021-04-05,75,714153
DC,2021-04-06,122,714153
DC,2021-04-07,94,714153
DC,2021-04-08,170,714153
DC,2021-04-09,136,714153
DC,2021-04-10,128,714153
DC,2021-04-11,68,714153
DC,2021-04-12,73,714153
DC,2021-04-13,113,714153
DC,2021-04-14,193,714153
DC,2021-04-15,106,714153
DC,2021-04-16,134,714153
DC,2021-04-17,130,714153
DC,2021-04-18,83,714153
DC,2021-04-19,78,714153
DC,2021-04-20,129,714153
DC,2021-04-21,72,714153
DC,2021-04-22,99,714153
DC,2021-04-23,101,714153
DC,2021-04-24,78,714153
DC,2021-04-25,104,714153
DC,2021-04-26,55,714153
DC,2021-04-27,93,714153
DC,2021-04-28,62,714153
DC,2021-04-29,81,714153
DC,2021-04-30,83,714153
DC,2021-05-01,103,714153
DC,2021-05-02,55,714153
DC,2021-05-03,48,714153
DC,2021-05-04,83,714153
DC,2021-05-05,55,714153
DC,2021-05-06,39,714153
DC,2021-05-07,56,714153
DC,2021-05-08,28,714153
DC,2021-05-09,16,714153
DC,2021-05-10,15,714153
DC,2021-05-11,87,714153
DC,2021-05-12,54,714153
DC,2021-05-13,68,714153
DC,2021-05-14,20,714153
DC,2021-05-15,106,714153
DC,2021-05-16,15,714153
DC,2021-05-17,45,714153
DC,2021-05-18,26,714153
DC,2021-05-19,18,714153
DC,2021-05-20,28,714153
DC,2021-05-21,27,714153
DC,2021-05-22,38,714153
DC,2021-05-23,21,714153
DC,2021-05-24,14,714153
DC,2021-05-25,41,714153
DC,2021-05-26,19,714153
DC,2021-05-27,22,714153
DC,2021-05-28,54,714153
DC,2021-05-29,0,714153
DC,2021-05-30,0,714153
DC,2021-05-31,0,714153
DC,2021-06-01,102,714153
DC,2021-06-02,11,714153
DC,2021-06-03,30,714153
DC,2021-06-04,27,714153
DC,2021-06-05,0,714153
DC,2021-06-06,0,714153
DC,2021-06-07,42,714153
DC,2021-06-08,9,714153
DC,2021-06-09,8,714153
DC,2021-06-10,24,714153
DC,2021-06-11,7,714153
DC,2021-06-12,0,714153
DC,2021-06-13,0,714153
DC,2021-06-14,21,714153
DC,2021-06-15,34,714153
DC,2021-06-16,10,714153
DC,2021-06-17,9,714153
DC,2021-06-18,11,714153
DC,2021-06-19,0,714153
DC,2021-06-20,0,714153
DC,2021-06-21,5,714153
DC,2021-06-22,27,714153
DC,2021-06-23,9,714153
DC,2021-06-24,13,714153
DC,2021-06-25,8,714153
DC,2021-06-26,0,714153
DC,2021-06-27,0,714153
DC,2021-06-28,10,714153
DC,2021-06-29,32,714153
DC,2021-06-30,0,714153
DC,2021-07-01,27,714153
DC,2021-07-02,16,714153
DC,2021-07-03,0,714153
DC,2021-07-04,0,714153
DC,2021-07-05,0,714153
DC,2021-07-06,39,714153
DC,2021-07-07,6,714153
DC,2021-07-08,11,714153
DC,2021-07-09,21,714153
DC,2021-07-10,0,714153
DC,2021-07-11,0,714153
DC,2021-07-12,71,714153
DC,2021-07-13,10,714153
DC,2021-07-14,38,714153
DC,2021-07-15,41,714153
DC,2021-07-16,37,714153
DC,2021-07-17,0,714153
DC,2021-07-18,0,714153
DC,2021-07-19,141,714153
DC,2021-07-20,34,714153
DC,2021-07-21,31,714153
DC,2021-07-22,72,714153
DC,2021-07-23,43,714153
DC,2021-07-24,0,714153
DC,2021-07-25,0,714153
DC,2021-07-26,187,714153
DC,2021-07-27,0,714153
DC,2021-07-28,108,714153
DC,2021-07-29,61,714153
DC,2021-07-30,69,714153
DC,2021-07-31,0,714153
DC,2021-08-01,0,714153
DC,2021-08-02,318,714153
DC,2021-08-03,84,714153
DC,2021-08-04,58,714153
DC,2021-08-05,117,714153
DC,2021-08-06,128,714153
DC,2021-08-07,0,714153
DC,2021-08-08,0,714153
DC,2021-08-09,486,714153
DC,2021-08-10,137,714153
DC,2021-08-11,127,714153
DC,2021-08-12,152,714153
DC,2021-08-13,196,714153
DC,2021-08-14,0,714153
DC,2021-08-15,0,714153
DC,2021-08-16,576,714153
DC,2021-08-17,66,714153
DC,2021-08-18,0,714153
DC,2021-08-19,319,714153
DC,2021-08-20,180,714153
DC,2021-08-21,0,714153
DC,2021-08-22,0,714153
DC,2021-08-23,556,714153
DC,2021-08-24,133,714153
DC,2021-08-25,125,714153
DC,2021-08-26,210,714153
DC,2021-08-27,190,714153
DC,2021-08-28,0,714153
DC,2021-08-29,0,714153
DC,2021-08-30,697,714153
DC,2021-08-31,178,714153
DC,2021-09-01,139,714153
DC,2021-09-02,148,714153
DC,2021-09-03,200,714153
DC,2021-09-04,0,714153
DC,2021-09-05,0,714153
DC,2021-09-06,0,714153
DC,2021-09-07,651,714153
DC,2021-09-08,125,714153
DC,2021-09-09,165,714153
DC,2021-09-10,107,714153
DC,2021-09-11,0,714153
DC,2021-09-12,0,714153
DC,2021-09-13,805,714153
DC,2021-09-14,375,714153
DC,2021-09-15,294,714153
DC,2021-09-16,209,714153
DC,2021-09-17,202,714153
DC,2021-09-18,0,714153
DC,2021-09-19,0,714153
DC,2021-09-20,712,714153
DC,2021-09-21,149,714153
DC,2021-09-22,137,714153
DC,2021-09-23,169,714153
DC,2021-09-24,187,714153
DC,2021-09-25,0,714153
DC,2021-09-26,0,714153
DC,2021-09-27,567,714153
DC,2021-09-28,126,714153
DC,2021-09-29,98,714153
DC,2021-09-30,157,714153
DC,2021-10-01,178,714153
DC,2021-10-02,0,714153
DC,2021-10-03,0,714153
DC,2021-10-04,460,714153
DC,2021-10-05,72,714153
DC,2021-10-06,115,714153
DC,2021-10-07,120,714153
DC,2021-10-08,168,714153
DC,2021-10-09,0,714153
DC,2021-10-10,0,714153
DC,2021-10-11,0,714153
DC,2021-10-12,436,714153
DC,2021-10-13,48,714153
DC,2021-10-14,102,714153
DC,2021-10-15,124,714153
DC,2021-10-16,0,714153
DC,2021-10-17,0,714153
DC,2021-10-18,329,714153
DC,2021-10-19,40,714153
DC,2021-10-20,55,714153
DC,2021-10-21,74,714153
DC,2021-10-22,114,714153
DC,2021-10-23,0,714153
DC,2021-10-24,0,714153
DC,2021-10-25,291,714153
DC,2021-10-26,40,714153
DC,2021-10-27,71,714153
DC,2021-10-28,118,714153
DC,2021-10-29,132,714153
DC,2021-10-30,0,714153
DC,2021-10-31,0,714153
DC,2021-11-01,230,714153
DC,2021-11-02,71,714153
DC,2021-11-03,61,714153
DC,2021-11-04,106,714153
