state_id,date_,infection_rate,requirements
CT,2021-08-26,1.01,t
CT,2021-08-27,1.01,t
CT,2021-08-28,1,t
CT,2021-08-29,0.99,t
CT,2021-08-30,0.99,t
CT,2021-08-31,0.99,t
CT,2021-09-01,0.99,t
CT,2021-09-02,0.99,t
CT,2021-09-03,0.99,t
CT,2021-09-04,0.99,t
CT,2021-09-05,1,t
CT,2021-09-06,1,t
CT,2021-09-07,1.01,t
CT,2021-09-08,1.01,t
CT,2021-09-09,1.02,t
CT,2021-09-10,1.02,t
CT,2021-09-11,1.02,t
CT,2021-09-12,1.02,t
CT,2021-09-13,1.01,t
CT,2021-09-14,1,t
CT,2021-09-15,0.99,t
CT,2021-09-16,0.98,t
CT,2021-09-17,0.97,t
CT,2021-09-18,0.96,t
CT,2021-09-19,0.94,t
CT,2021-09-20,0.93,t
CT,2021-09-21,0.92,t
CT,2021-09-22,0.9,t
CT,2021-09-23,0.9,t
CT,2021-09-24,0.89,t
CT,2021-09-25,0.88,t
CT,2021-09-26,0.88,t
CT,2021-09-27,0.88,t
CT,2021-09-28,0.88,t
CT,2021-09-29,0.88,t
CT,2021-09-30,0.89,t
CT,2021-10-01,0.9,t
CT,2021-10-02,0.91,t
CT,2021-10-03,0.92,t
CT,2021-10-04,0.93,t
CT,2021-10-05,0.94,t
CT,2021-10-06,0.95,t
CT,2021-10-07,0.97,t
CT,2021-10-08,0.98,t
CT,2021-10-09,0.98,t
CT,2021-10-10,0.99,t
CT,2021-10-11,1,t
CT,2021-10-12,1,t
CT,2021-10-13,1,t
CT,2021-10-14,1,t
CT,2021-10-15,0.99,t
CT,2021-10-16,0.99,t
CT,2021-10-17,0.98,t
CT,2021-10-18,0.97,t
CT,2021-10-19,0.96,t
CT,2021-10-20,0.95,t
CT,2021-10-21,0.94,t
CT,2021-10-22,0.94,t
CT,2021-10-23,0.93,t
CT,2021-10-24,0.93,t
CT,2021-10-25,0.93,t
CT,2021-10-26,0.93,t
CT,2021-10-27,0.93,t
CT,2021-10-28,0.94,t
CT,2021-10-29,0.95,t
CT,2021-10-30,0.97,t
CT,2021-10-31,0.98,t
CT,2021-11-01,1,t
CT,2021-11-02,1.02,t
CT,2021-11-03,1.04,t
CT,2021-11-04,1.07,t
CT,2021-11-05,1.09,t
CT,2021-11-06,1.11,t
CT,2021-11-07,1.13,t
CT,2021-11-08,1.15,t
CT,2021-11-09,1.17,t
CT,2021-11-10,1.18,t
CT,2021-11-11,1.19,t
CT,2021-11-12,1.2,t
CT,2021-11-13,1.21,t
CT,2021-11-14,1.21,t
CT,2021-11-15,1.21,t
CT,2021-11-16,1.21,t
CT,2021-11-17,1.21,t
CT,2021-11-18,1.2,t
CT,2021-11-19,1.2,t
CT,2021-11-20,1.2,t
CT,2021-11-21,1.2,t
CT,2021-11-22,1.2,t
CT,2021-11-23,1.2,t
CT,2021-11-24,1.21,t
CT,2021-11-25,1.21,t
CT,2021-11-26,1.22,t
CT,2021-11-27,1.23,t
CT,2021-11-28,1.24,t
CT,2021-11-29,1.25,t
CT,2021-11-30,1.26,t
CT,2021-12-01,1.27,t
CT,2021-12-02,1.28,t
CT,2021-12-03,1.28,t
CT,2021-12-04,1.29,t
CT,2021-12-05,1.29,t
CT,2021-12-06,1.28,t
CT,2021-12-07,1.28,t
CT,2021-12-08,1.27,t
CT,2021-12-09,1.26,t
CT,2021-12-10,1.25,t
CT,2021-12-11,1.24,t
CT,2021-12-12,1.23,t
CT,2021-12-13,1.22,t
CT,2021-12-14,1.22,t
CT,2021-12-15,1.21,t
CT,2021-12-16,1.21,t
CT,2021-12-17,1.22,t
CT,2021-12-18,1.22,t
CT,2021-12-19,1.23,t
CT,2021-12-20,1.24,t
CT,2021-12-21,1.25,t
CT,2021-12-22,1.26,t
CT,2021-12-23,1.27,t
CT,2021-12-24,1.29,t
CT,2021-12-25,1.3,t
CT,2021-12-26,1.3,t
CT,2021-12-27,1.31,t
CT,2021-12-28,1.31,t
CT,2021-12-29,1.31,t
CT,2021-12-30,1.3,t
CT,2021-12-31,1.29,t
CT,2022-01-01,1.28,t
CT,2022-01-02,1.26,t
CT,2022-01-03,1.23,t
CT,2022-01-04,1.21,t
CT,2022-01-05,1.18,t
CT,2022-01-06,1.15,t
CT,2022-01-07,1.11,t
CT,2022-01-08,1.07,t
CT,2022-01-09,1.04,t
CT,2022-01-10,1,t
CT,2022-01-11,0.96,t
CT,2022-01-12,0.93,t
CT,2022-01-13,0.89,t
CT,2022-01-14,0.86,t
CT,2022-01-15,0.83,t
CT,2022-01-16,0.8,t
CT,2022-01-17,0.77,t
CT,2022-01-18,0.74,t
CT,2022-01-19,0.72,t
CT,2022-01-20,0.7,t
CT,2022-01-21,0.68,t
CT,2022-01-22,0.67,t
CT,2022-01-23,0.65,t
CT,2022-01-24,0.64,t
CT,2022-01-25,0.63,t
CT,2022-01-26,0.62,t
CT,2022-01-27,0.61,t
CT,2022-01-28,0.6,t
CT,2022-01-29,0.6,t
CT,2022-01-30,0.6,t
CT,2022-01-31,0.59,t
CT,2022-02-01,0.59,t
CT,2022-02-02,0.6,t
CT,2022-02-03,0.61,t
CT,2022-02-04,0.61,t
CT,2022-02-05,0.62,t
CT,2022-02-06,0.64,t
CT,2022-02-07,0.65,t
CT,2022-02-08,0.66,t
CT,2022-02-09,0.68,t
CT,2022-02-10,0.69,t
CT,2022-02-11,0.71,t
CT,2022-02-12,0.72,t
CT,2022-02-13,0.73,t
CT,2022-02-14,0.73,t
CT,2022-02-15,0.74,t
CT,2022-02-16,0.74,t
CT,2022-02-17,0.74,t
CT,2022-02-18,0.74,t
CT,2022-02-19,0.74,t
CT,2022-02-20,0.73,t
CT,2022-02-21,0.73,t
CT,2022-02-22,0.72,t
CT,2022-02-23,0.72,t
CT,2022-02-24,0.72,t
CT,2022-02-25,0.72,t
CT,2022-02-26,0.72,t
CT,2022-02-27,0.73,t
DC,2021-03-01,1.05,
DC,2021-03-02,1.05,
DC,2021-03-03,1.05,
DC,2021-03-04,1.04,
DC,2021-03-05,1.04,
DC,2021-03-06,1.03,
DC,2021-03-07,1.02,
DC,2021-03-08,1.01,
DC,2021-03-09,1,
DC,2021-03-10,0.99,
DC,2021-03-11,0.98,
DC,2021-03-12,0.97,
DC,2021-03-13,0.96,
DC,2021-03-14,0.95,
DC,2021-03-15,0.95,
DC,2021-03-16,0.95,
DC,2021-03-17,0.95,
DC,2021-03-18,0.95,
DC,2021-03-19,0.96,
DC,2021-03-20,0.96,
DC,2021-03-21,0.97,
DC,2021-03-22,0.98,
DC,2021-03-23,0.98,
DC,2021-03-24,0.99,
DC,2021-03-25,1,
DC,2021-03-26,1,
DC,2021-03-27,1,
DC,2021-03-28,1.01,
DC,2021-03-29,1.01,
DC,2021-03-30,1.01,
DC,2021-03-31,1,
DC,2021-04-01,1,
DC,2021-04-02,1,
DC,2021-04-03,0.99,
DC,2021-04-04,0.99,
DC,2021-04-05,0.98,
DC,2021-04-06,0.98,
DC,2021-04-07,0.97,
DC,2021-04-08,0.97,
DC,2021-04-09,0.96,
DC,2021-04-10,0.96,
DC,2021-04-11,0.95,
DC,2021-04-12,0.95,
DC,2021-04-13,0.94,
DC,2021-04-14,0.94,
DC,2021-04-15,0.93,
DC,2021-04-16,0.93,
DC,2021-04-17,0.92,
DC,2021-04-18,0.91,
DC,2021-04-19,0.9,
DC,2021-04-20,0.89,
DC,2021-04-21,0.89,
DC,2021-04-22,0.88,
DC,2021-04-23,0.87,
DC,2021-04-24,0.86,
DC,2021-04-25,0.85,
DC,2021-04-26,0.85,
DC,2021-04-27,0.84,
DC,2021-04-28,0.83,
DC,2021-04-29,0.83,
DC,2021-04-30,0.82,
DC,2021-05-01,0.82,
DC,2021-05-02,0.82,
DC,2021-05-03,0.82,
DC,2021-05-04,0.81,
DC,2021-05-05,0.81,
DC,2021-05-06,0.81,
DC,2021-05-07,0.82,
DC,2021-05-08,0.82,
DC,2021-05-09,0.82,
DC,2021-05-10,0.82,
DC,2021-05-11,0.82,
DC,2021-05-12,0.82,
DC,2021-05-13,0.82,
DC,2021-05-14,0.82,
DC,2021-05-15,0.82,
DC,2021-05-16,0.82,
DC,2021-05-17,0.82,
DC,2021-05-18,0.82,
DC,2021-05-19,0.82,
DC,2021-05-20,0.82,
DC,2021-05-21,0.82,
DC,2021-05-22,0.82,
DC,2021-05-23,0.83,
DC,2021-05-24,0.83,
DC,2021-05-25,0.83,
DC,2021-05-26,0.83,
DC,2021-05-27,0.84,
DC,2021-05-28,0.84,
DC,2021-05-29,0.84,
DC,2021-05-30,0.84,
DC,2021-05-31,0.83,
DC,2021-06-01,0.83,
DC,2021-06-02,0.82,
DC,2021-06-03,0.82,
DC,2021-06-04,0.81,
DC,2021-06-05,0.8,
DC,2021-06-06,0.79,
DC,2021-06-07,0.78,
DC,2021-06-08,0.77,
DC,2021-06-09,0.76,
DC,2021-06-10,0.76,
DC,2021-06-11,0.75,
DC,2021-06-12,0.75,
DC,2021-06-13,0.75,
DC,2021-06-14,0.76,
DC,2021-06-15,0.76,
DC,2021-06-16,0.77,
DC,2021-06-17,0.79,
DC,2021-06-18,0.8,
DC,2021-06-19,0.82,
DC,2021-06-20,0.83,
DC,2021-06-21,0.85,
DC,2021-06-22,0.87,
DC,2021-06-23,0.89,
DC,2021-06-24,0.91,
DC,2021-06-25,0.93,
DC,2021-06-26,0.95,
DC,2021-06-27,0.97,
DC,2021-06-28,1,
DC,2021-06-29,1.02,
DC,2021-06-30,1.04,
DC,2021-07-01,1.07,
DC,2021-07-02,1.09,
DC,2021-07-03,1.12,
DC,2021-07-04,1.14,
DC,2021-07-05,1.17,
DC,2021-07-06,1.2,
DC,2021-07-07,1.22,
DC,2021-07-08,1.25,
DC,2021-07-09,1.27,
DC,2021-07-10,1.29,
DC,2021-07-11,1.31,
DC,2021-07-12,1.32,
DC,2021-07-13,1.33,
DC,2021-07-14,1.34,
DC,2021-07-15,1.34,
DC,2021-07-16,1.34,
DC,2021-07-17,1.34,
DC,2021-07-18,1.34,
DC,2021-07-19,1.33,
DC,2021-07-20,1.32,
DC,2021-07-21,1.32,
DC,2021-07-22,1.31,
DC,2021-07-23,1.31,
DC,2021-07-24,1.3,
DC,2021-07-25,1.3,
DC,2021-07-26,1.3,
DC,2021-07-27,1.3,
DC,2021-07-28,1.3,
DC,2021-07-29,1.3,
DC,2021-07-30,1.3,
DC,2021-07-31,1.29,
DC,2021-08-01,1.29,
DC,2021-08-02,1.29,
DC,2021-08-03,1.28,
DC,2021-08-04,1.28,
DC,2021-08-05,1.27,
DC,2021-08-06,1.26,
DC,2021-08-07,1.25,
DC,2021-08-08,1.23,
DC,2021-08-09,1.22,
DC,2021-08-10,1.2,
DC,2021-08-11,1.19,
DC,2021-08-12,1.17,
DC,2021-08-13,1.16,
DC,2021-08-14,1.14,
DC,2021-08-15,1.13,
DC,2021-08-16,1.12,
DC,2021-08-17,1.1,
DC,2021-08-18,1.09,
DC,2021-08-19,1.08,
DC,2021-08-20,1.08,
DC,2021-08-21,1.07,
DC,2021-08-22,1.06,
DC,2021-08-23,1.05,
DC,2021-08-24,1.04,
DC,2021-08-25,1.04,
DC,2021-08-26,1.03,
DC,2021-08-27,1.03,
DC,2021-08-28,1.02,
DC,2021-08-29,1.02,
DC,2021-08-30,1.02,
DC,2021-08-31,1.02,
DC,2021-09-01,1.03,
DC,2021-09-02,1.03,
DC,2021-09-03,1.04,
DC,2021-09-04,1.04,
DC,2021-09-05,1.05,
DC,2021-09-06,1.06,
DC,2021-09-07,1.06,
DC,2021-09-08,1.07,
DC,2021-09-09,1.07,
DC,2021-09-10,1.07,
DC,2021-09-11,1.07,
DC,2021-09-12,1.07,
DC,2021-09-13,1.06,
DC,2021-09-14,1.05,
DC,2021-09-15,1.03,
DC,2021-09-16,1.02,
DC,2021-09-17,1,
DC,2021-09-18,0.98,
DC,2021-09-19,0.96,
DC,2021-09-20,0.94,
DC,2021-09-21,0.93,
DC,2021-09-22,0.91,
DC,2021-09-23,0.9,
DC,2021-09-24,0.88,
DC,2021-09-25,0.87,
DC,2021-09-26,0.86,
DC,2021-09-27,0.86,
DC,2021-09-28,0.85,
DC,2021-09-29,0.85,
DC,2021-09-30,0.85,
DC,2021-10-01,0.85,
DC,2021-10-02,0.85,
DC,2021-10-03,0.85,
DC,2021-10-04,0.85,
DC,2021-10-05,0.85,
DC,2021-10-06,0.85,
DC,2021-10-07,0.85,
DC,2021-10-08,0.86,
DC,2021-10-09,0.86,
DC,2021-10-10,0.86,
DC,2021-10-11,0.87,
DC,2021-10-12,0.87,
DC,2021-10-13,0.88,
DC,2021-10-14,0.88,
DC,2021-10-15,0.89,
DC,2021-10-16,0.89,
DC,2021-10-17,0.9,
DC,2021-10-18,0.9,
DC,2021-10-19,0.91,
DC,2021-10-20,0.92,
DC,2021-10-21,0.92,
DC,2021-10-22,0.93,
DC,2021-10-23,0.93,
DC,2021-10-24,0.94,
DC,2021-10-25,0.94,
DC,2021-10-26,0.95,
DC,2021-10-27,0.95,
DC,2021-10-28,0.95,
DC,2021-10-29,0.96,
DC,2021-10-30,0.96,
DC,2021-10-31,0.96,
DC,2021-11-01,0.97,
DC,2021-11-02,0.97,
DC,2021-11-03,0.98,
DC,2021-11-04,0.98,
DC,2021-11-05,0.99,
DC,2021-11-06,0.99,
DC,2021-11-07,1,
DC,2021-11-08,1,
DC,2021-11-09,1.01,
DC,2021-11-10,1.01,
DC,2021-11-11,1.02,
DC,2021-11-12,1.02,
DC,2021-11-13,1.02,
DC,2021-11-14,1.02,
DC,2021-11-15,1.02,
DC,2021-11-16,1.03,
DC,2021-11-17,1.03,
DC,2021-11-18,1.03,
DC,2021-11-19,1.04,
DC,2021-11-20,1.04,
DC,2021-11-21,1.05,
DC,2021-11-22,1.06,
DC,2021-11-23,1.07,
DC,2021-11-24,1.09,
DC,2021-11-25,1.1,
DC,2021-11-26,1.12,
DC,2021-11-27,1.14,
DC,2021-11-28,1.16,
DC,2021-11-29,1.19,
DC,2021-11-30,1.21,
DC,2021-12-01,1.24,
DC,2021-12-02,1.27,
DC,2021-12-03,1.3,
DC,2021-12-04,1.33,
DC,2021-12-05,1.36,
DC,2021-12-06,1.4,
DC,2021-12-07,1.43,
DC,2021-12-08,1.47,
DC,2021-12-09,1.5,
DC,2021-12-10,1.53,
DC,2021-12-11,1.56,
DC,2021-12-12,1.59,
DC,2021-12-13,1.61,
DC,2021-12-14,1.62,
DC,2021-12-15,1.63,
DC,2021-12-16,1.64,
DC,2021-12-17,1.63,
DC,2021-12-18,1.62,
DC,2021-12-19,1.6,
DC,2021-12-20,1.58,
DC,2021-12-21,1.55,
DC,2021-12-22,1.51,
DC,2021-12-23,1.48,
DC,2021-12-24,1.44,
DC,2021-12-25,1.39,
DC,2021-12-26,1.35,
DC,2021-12-27,1.3,
DC,2021-12-28,1.26,
DC,2021-12-29,1.22,
DC,2021-12-30,1.18,
DC,2021-12-31,1.14,
DC,2022-01-01,1.1,
DC,2022-01-02,1.06,
DC,2022-01-03,1.03,
DC,2022-01-04,1,
DC,2022-01-05,0.96,
DC,2022-01-06,0.93,
DC,2022-01-07,0.9,
DC,2022-01-08,0.87,
DC,2022-01-09,0.84,
DC,2022-01-10,0.81,
DC,2022-01-11,0.79,
DC,2022-01-12,0.76,
DC,2022-01-13,0.74,
DC,2022-01-14,0.71,
DC,2022-01-15,0.69,
DC,2022-01-16,0.67,
DC,2022-01-17,0.65,
DC,2022-01-18,0.63,
DC,2022-01-19,0.61,
DC,2022-01-20,0.6,
DC,2022-01-21,0.59,
DC,2022-01-22,0.58,
DC,2022-01-23,0.57,
DC,2022-01-24,0.57,
DC,2022-01-25,0.57,
DC,2022-01-26,0.57,
DC,2022-01-27,0.57,
DC,2022-01-28,0.58,
DC,2022-01-29,0.59,
DC,2022-01-30,0.6,
DC,2022-01-31,0.61,
DC,2022-02-01,0.62,
DC,2022-02-02,0.63,
DC,2022-02-03,0.64,
DC,2022-02-04,0.66,
DC,2022-02-05,0.67,
DC,2022-02-06,0.68,
DC,2022-02-07,0.69,
DC,2022-02-08,0.7,
DC,2022-02-09,0.71,
DC,2022-02-10,0.72,
DC,2022-02-11,0.73,
DC,2022-02-12,0.73,
DC,2022-02-13,0.74,
DC,2022-02-14,0.74,
DC,2022-02-15,0.74,
DC,2022-02-16,0.74,
DC,2022-02-17,0.75,
DC,2022-02-18,0.75,
DC,2022-02-19,0.75,
DC,2022-02-20,0.75,
DC,2022-02-21,0.75,
DC,2022-02-22,0.76,
DC,2022-02-23,0.76,
DC,2022-02-24,0.77,
DC,2022-02-25,0.77,
DC,2022-02-26,0.78,
DC,2022-02-27,0.79,
DE,2021-03-01,0.93,t
DE,2021-03-02,0.93,t
DE,2021-03-03,0.93,t
DE,2021-03-04,0.94,t
DE,2021-03-05,0.94,t
DE,2021-03-06,0.94,t
DE,2021-03-07,0.95,t
DE,2021-03-08,0.96,t
DE,2021-03-09,0.97,t
DE,2021-03-10,0.98,t
DE,2021-03-11,0.99,t
DE,2021-03-12,1,t
DE,2021-03-13,1.01,t
DE,2021-03-14,1.02,t
DE,2021-03-15,1.03,t
DE,2021-03-16,1.03,t
DE,2021-03-17,1.04,t
DE,2021-03-18,1.05,t
DE,2021-03-19,1.06,t
DE,2021-03-20,1.06,t
DE,2021-03-21,1.07,t
DE,2021-03-22,1.07,t
DE,2021-03-23,1.07,t
DE,2021-03-24,1.07,t
DE,2021-03-25,1.08,t
DE,2021-03-26,1.08,t
DE,2021-03-27,1.08,t
DE,2021-03-28,1.08,t
DE,2021-03-29,1.08,t
DE,2021-03-30,1.08,t
DE,2021-03-31,1.08,t
DE,2021-04-01,1.07,t
DE,2021-04-02,1.07,t
DE,2021-04-03,1.07,t
DE,2021-04-04,1.07,t
DE,2021-04-05,1.06,t
DE,2021-04-06,1.06,t
DE,2021-04-07,1.05,t
DE,2021-04-08,1.05,t
DE,2021-04-09,1.04,t
DE,2021-04-10,1.04,t
DE,2021-04-11,1.03,t
DE,2021-04-12,1.02,t
DE,2021-04-13,1.01,t
DE,2021-04-14,1,t
DE,2021-04-15,0.99,t
DE,2021-04-16,0.98,t
DE,2021-04-17,0.96,t
DE,2021-04-18,0.95,t
DE,2021-04-19,0.94,t
DE,2021-04-20,0.93,t
DE,2021-04-21,0.91,t
DE,2021-04-22,0.9,t
DE,2021-04-23,0.89,t
DE,2021-04-24,0.88,t
DE,2021-04-25,0.87,t
DE,2021-04-26,0.86,t
DE,2021-04-27,0.85,t
DE,2021-04-28,0.85,t
DE,2021-04-29,0.84,t
DE,2021-04-30,0.83,t
DE,2021-05-01,0.83,t
DE,2021-05-02,0.82,t
DE,2021-05-03,0.82,t
DE,2021-05-04,0.81,t
DE,2021-05-05,0.81,t
DE,2021-05-06,0.8,t
DE,2021-05-07,0.8,t
DE,2021-05-08,0.8,t
DE,2021-05-09,0.8,t
DE,2021-05-10,0.79,t
DE,2021-05-11,0.79,t
DE,2021-05-12,0.79,t
DE,2021-05-13,0.79,t
DE,2021-05-14,0.79,t
DE,2021-05-15,0.78,t
DE,2021-05-16,0.78,t
DE,2021-05-17,0.78,t
DE,2021-05-18,0.78,t
DE,2021-05-19,0.78,t
DE,2021-05-20,0.77,t
DE,2021-05-21,0.77,t
DE,2021-05-22,0.76,t
DE,2021-05-23,0.76,t
DE,2021-05-24,0.76,t
DE,2021-05-25,0.75,t
DE,2021-05-26,0.75,t
DE,2021-05-27,0.75,t
DE,2021-05-28,0.75,t
DE,2021-05-29,0.75,t
DE,2021-05-30,0.75,t
DE,2021-05-31,0.76,t
DE,2021-06-01,0.76,t
DE,2021-06-02,0.77,t
DE,2021-06-03,0.77,t
DE,2021-06-04,0.78,t
DE,2021-06-05,0.79,t
DE,2021-06-06,0.79,t
DE,2021-06-07,0.8,t
DE,2021-06-08,0.81,t
DE,2021-06-09,0.81,t
DE,2021-06-10,0.82,t
DE,2021-06-11,0.82,t
DE,2021-06-12,0.83,t
DE,2021-06-13,0.83,t
DE,2021-06-14,0.83,t
DE,2021-06-15,0.84,t
DE,2021-06-16,0.84,t
DE,2021-06-17,0.84,t
DE,2021-06-18,0.85,t
DE,2021-06-19,0.85,t
DE,2021-06-20,0.86,t
DE,2021-06-21,0.87,t
DE,2021-06-22,0.88,t
DE,2021-06-23,0.89,t
DE,2021-06-24,0.91,t
DE,2021-06-25,0.92,t
DE,2021-06-26,0.94,t
DE,2021-06-27,0.96,t
DE,2021-06-28,0.98,t
DE,2021-06-29,1,t
DE,2021-06-30,1.02,t
DE,2021-07-01,1.05,t
DE,2021-07-02,1.07,t
DE,2021-07-03,1.09,t
DE,2021-07-04,1.11,t
DE,2021-07-05,1.13,t
DE,2021-07-06,1.14,t
DE,2021-07-07,1.16,t
DE,2021-07-08,1.17,t
DE,2021-07-09,1.19,t
DE,2021-07-10,1.2,t
DE,2021-07-11,1.21,t
DE,2021-07-12,1.22,t
DE,2021-07-13,1.23,t
DE,2021-07-14,1.24,t
DE,2021-07-15,1.24,t
DE,2021-07-16,1.25,t
DE,2021-07-17,1.26,t
DE,2021-07-18,1.27,t
DE,2021-07-19,1.28,t
DE,2021-07-20,1.28,t
DE,2021-07-21,1.29,t
DE,2021-07-22,1.3,t
DE,2021-07-23,1.31,t
DE,2021-07-24,1.31,t
DE,2021-07-25,1.32,t
DE,2021-07-26,1.32,t
DE,2021-07-27,1.33,t
DE,2021-07-28,1.33,t
DE,2021-07-29,1.33,t
DE,2021-07-30,1.33,t
DE,2021-07-31,1.33,t
DE,2021-08-01,1.33,t
DE,2021-08-02,1.33,t
DE,2021-08-03,1.32,t
DE,2021-08-04,1.32,t
DE,2021-08-05,1.31,t
DE,2021-08-06,1.3,t
DE,2021-08-07,1.29,t
DE,2021-08-08,1.28,t
DE,2021-08-09,1.27,t
DE,2021-08-10,1.26,t
DE,2021-08-11,1.25,t
DE,2021-08-12,1.24,t
DE,2021-08-13,1.23,t
DE,2021-08-14,1.22,t
DE,2021-08-15,1.21,t
DE,2021-08-16,1.19,t
DE,2021-08-17,1.18,t
DE,2021-08-18,1.17,t
DE,2021-08-19,1.16,t
DE,2021-08-20,1.15,t
DE,2021-08-21,1.14,t
DE,2021-08-22,1.13,t
DE,2021-08-23,1.12,t
DE,2021-08-24,1.11,t
DE,2021-08-25,1.1,t
DE,2021-08-26,1.09,t
DE,2021-08-27,1.09,t
DE,2021-08-28,1.08,t
DE,2021-08-29,1.08,t
DE,2021-08-30,1.07,t
DE,2021-08-31,1.07,t
DE,2021-09-01,1.07,t
DE,2021-09-02,1.06,t
DE,2021-09-03,1.06,t
DE,2021-09-04,1.06,t
DE,2021-09-05,1.06,t
DE,2021-09-06,1.06,t
DE,2021-09-07,1.05,t
DE,2021-09-08,1.05,t
DE,2021-09-09,1.05,t
DE,2021-09-10,1.05,t
DE,2021-09-11,1.05,t
DE,2021-09-12,1.04,t
DE,2021-09-13,1.04,t
DE,2021-09-14,1.04,t
DE,2021-09-15,1.04,t
DE,2021-09-16,1.03,t
DE,2021-09-17,1.03,t
DE,2021-09-18,1.02,t
DE,2021-09-19,1.02,t
DE,2021-09-20,1.02,t
DE,2021-09-21,1.01,t
DE,2021-09-22,1.01,t
DE,2021-09-23,1,t
DE,2021-09-24,1,t
DE,2021-09-25,1,t
DE,2021-09-26,0.99,t
DE,2021-09-27,0.99,t
DE,2021-09-28,0.99,t
DE,2021-09-29,0.98,t
DE,2021-09-30,0.98,t
DE,2021-10-01,0.97,t
DE,2021-10-02,0.97,t
DE,2021-10-03,0.97,t
DE,2021-10-04,0.96,t
DE,2021-10-05,0.96,t
DE,2021-10-06,0.95,t
DE,2021-10-07,0.94,t
DE,2021-10-08,0.94,t
DE,2021-10-09,0.93,t
DE,2021-10-10,0.93,t
DE,2021-10-11,0.92,t
DE,2021-10-12,0.92,t
DE,2021-10-13,0.91,t
DE,2021-10-14,0.91,t
DE,2021-10-15,0.9,t
DE,2021-10-16,0.9,t
DE,2021-10-17,0.9,t
DE,2021-10-18,0.89,t
DE,2021-10-19,0.89,t
DE,2021-10-20,0.89,t
DE,2021-10-21,0.89,t
DE,2021-10-22,0.89,t
DE,2021-10-23,0.89,t
DE,2021-10-24,0.89,t
DE,2021-10-25,0.89,t
DE,2021-10-26,0.9,t
DE,2021-10-27,0.9,t
DE,2021-10-28,0.91,t
DE,2021-10-29,0.92,t
DE,2021-10-30,0.93,t
DE,2021-10-31,0.94,t
DE,2021-11-01,0.95,t
DE,2021-11-02,0.96,t
DE,2021-11-03,0.97,t
DE,2021-11-04,0.99,t
DE,2021-11-05,1,t
DE,2021-11-06,1.01,t
DE,2021-11-07,1.02,t
DE,2021-11-08,1.04,t
DE,2021-11-09,1.05,t
DE,2021-11-10,1.06,t
DE,2021-11-11,1.06,t
DE,2021-11-12,1.07,t
DE,2021-11-13,1.07,t
DE,2021-11-14,1.08,t
DE,2021-11-15,1.08,t
DE,2021-11-16,1.09,t
DE,2021-11-17,1.09,t
DE,2021-11-18,1.09,t
DE,2021-11-19,1.09,t
DE,2021-11-20,1.1,t
DE,2021-11-21,1.1,t
DE,2021-11-22,1.11,t
DE,2021-11-23,1.12,t
DE,2021-11-24,1.12,t
DE,2021-11-25,1.13,t
DE,2021-11-26,1.14,t
DE,2021-11-27,1.15,t
DE,2021-11-28,1.15,t
DE,2021-11-29,1.16,t
DE,2021-11-30,1.16,t
DE,2021-12-01,1.17,t
DE,2021-12-02,1.17,t
DE,2021-12-03,1.17,t
DE,2021-12-04,1.17,t
DE,2021-12-05,1.17,t
DE,2021-12-06,1.16,t
DE,2021-12-07,1.16,t
DE,2021-12-08,1.16,t
DE,2021-12-09,1.15,t
DE,2021-12-10,1.15,t
DE,2021-12-11,1.15,t
DE,2021-12-12,1.15,t
DE,2021-12-13,1.15,t
DE,2021-12-14,1.16,t
DE,2021-12-15,1.17,t
DE,2021-12-16,1.18,t
DE,2021-12-17,1.19,t
DE,2021-12-18,1.21,t
DE,2021-12-19,1.22,t
DE,2021-12-20,1.24,t
DE,2021-12-21,1.26,t
DE,2021-12-22,1.28,t
DE,2021-12-23,1.29,t
DE,2021-12-24,1.31,t
DE,2021-12-25,1.32,t
DE,2021-12-26,1.33,t
DE,2021-12-27,1.34,t
DE,2021-12-28,1.34,t
DE,2021-12-29,1.34,t
DE,2021-12-30,1.33,t
DE,2021-12-31,1.32,t
DE,2022-01-01,1.31,t
DE,2022-01-02,1.29,t
DE,2022-01-03,1.27,t
DE,2022-01-04,1.25,t
DE,2022-01-05,1.22,t
DE,2022-01-06,1.19,t
DE,2022-01-07,1.16,t
DE,2022-01-08,1.13,t
DE,2022-01-09,1.09,t
DE,2022-01-10,1.06,t
DE,2022-01-11,1.03,t
DE,2022-01-12,0.99,t
DE,2022-01-13,0.96,t
DE,2022-01-14,0.93,t
DE,2022-01-15,0.9,t
DE,2022-01-16,0.86,t
DE,2022-01-17,0.83,t
DE,2022-01-18,0.81,t
DE,2022-01-19,0.78,t
DE,2022-01-20,0.75,t
DE,2022-01-21,0.73,t
DE,2022-01-22,0.71,t
DE,2022-01-23,0.68,t
DE,2022-01-24,0.67,t
DE,2022-01-25,0.65,t
DE,2022-01-26,0.63,t
DE,2022-01-27,0.62,t
DE,2022-01-28,0.61,t
DE,2022-01-29,0.6,t
DE,2022-01-30,0.59,t
DE,2022-01-31,0.59,t
DE,2022-02-01,0.58,t
DE,2022-02-02,0.58,t
DE,2022-02-03,0.58,t
DE,2022-02-04,0.58,t
DE,2022-02-05,0.59,t
DE,2022-02-06,0.59,t
DE,2022-02-07,0.6,t
DE,2022-02-08,0.6,t
DE,2022-02-09,0.61,t
DE,2022-02-10,0.62,t
DE,2022-02-11,0.62,t
DE,2022-02-12,0.63,t
DE,2022-02-13,0.64,t
