state_id,date,Vaccination_pct,new_cases_per_100k,hospital_beds_per_100k,deaths_per_100k
AK,3/1/2021,0,52.8744804,3.451336841,1.380534736
AK,3/2/2021,0,21.26023494,3.727443788,0.138053474
AK,3/3/2021,0,26.36821346,4.693818104,0.138053474
AK,3/4/2021,0,20.4319141,4.417711156,0
AK,3/5/2021,15,20.4319141,4.969925051,0.138053474
AK,3/6/2021,15,0,5.384085472,0
AK,3/7/2021,16,0,5.107978524,0
AK,3/8/2021,16,46.93818104,4.831871577,0
AK,3/9/2021,16,12.28675915,4.693818104,0
AK,3/10/2021,16,20.98412799,5.522138945,0
AK,3/11/2021,17,32.85672672,5.522138945,0
AK,3/12/2021,17,14.77172168,5.936299366,0.138053474
AK,3/13/2021,17,0,5.798245893,0
AK,3/14/2021,18,0,5.384085472,0
AK,3/15/2021,18,52.18421303,5.522138945,0
AK,3/16/2021,18,14.21950778,6.212406313,0
AK,3/17/2021,19,24.02130441,5.246031998,0.138053474
AK,3/18/2021,19,21.39828841,5.798245893,0.414160421
AK,3/19/2021,19,10.63011747,5.107978524,0
AK,3/20/2021,20,0,5.660192419,0
AK,3/21/2021,20,0,6.212406313,0
AK,3/22/2021,20,48.45676924,5.522138945,0
AK,3/23/2021,20,24.57351831,5.107978524,0.276106947
AK,3/24/2021,20,27.47264125,4.279657683,0
AK,3/25/2021,21,20.29386062,3.313283367,0.138053474
AK,3/26/2021,21,25.6779461,4.279657683,0
AK,3/27/2021,21,0,3.727443788,0
AK,3/28/2021,22,0,4.693818104,0
AK,3/29/2021,22,0,4.417711156,0
AK,3/30/2021,22,89.87281133,4.831871577,0
AK,3/31/2021,22,22.64076968,4.969925051,0
AK,4/1/2021,23,31.20008504,6.212406313,0
AK,4/2/2021,23,27.88680167,6.764620208,0
AK,4/3/2021,23,0,5.522138945,0
AK,4/4/2021,24,0,4.969925051,0
AK,4/5/2021,25,68.88868334,6.212406313,0
AK,4/6/2021,25,11.04427789,6.07435284,0
AK,4/7/2021,25,30.23371073,5.936299366,0
AK,4/8/2021,26,31.47619199,7.178780629,0
AK,4/9/2021,26,33.96115451,5.798245893,0
AK,4/10/2021,27,0,6.764620208,0
AK,4/11/2021,27,0,6.07435284,0
AK,4/12/2021,28,54.66917556,7.178780629,0.138053474
AK,4/13/2021,30,21.26023494,6.488513261,0
AK,4/14/2021,31,27.47264125,5.246031998,0
AK,4/15/2021,31,26.64432041,5.660192419,0
AK,4/16/2021,31,26.09210652,6.07435284,0
AK,4/17/2021,32,0,4.55576463,0
AK,4/18/2021,32,0,4.693818104,0
AK,4/19/2021,32,61.43379577,6.07435284,0
AK,4/20/2021,32,15.04782863,6.488513261,0
AK,4/21/2021,33,27.33458778,6.488513261,0
AK,4/22/2021,33,31.47619199,5.798245893,0
AK,4/23/2021,34,20.4319141,5.660192419,0
AK,4/24/2021,34,0,5.660192419,0
AK,4/25/2021,34,0,5.660192419,0
AK,4/26/2021,34,61.98600966,6.212406313,1.656641684
AK,4/27/2021,34,18.91332589,7.316834103,0
AK,4/28/2021,34,25.6779461,7.040727155,0
AK,4/29/2021,35,23.19298357,8.283208418,0
AK,4/30/2021,35,19.32748631,7.730994523,0
AK,5/1/2021,36,0,8.697368839,0
AK,5/2/2021,36,0,8.421261892,0
AK,5/3/2021,36,37.82665178,8.283208418,0.138053474
AK,5/4/2021,36,12.70091957,7.59294105,0
AK,5/5/2021,36,20.4319141,6.902673682,0
AK,5/6/2021,36,13.25313347,6.488513261,0.138053474
AK,5/7/2021,37,16.01420294,6.07435284,0
AK,5/8/2021,37,0,5.936299366,0
AK,5/9/2021,37,0,5.522138945,0
AK,5/10/2021,37,32.4425663,5.798245893,0
AK,5/11/2021,37,8.007101471,5.660192419,0.276106947
AK,5/12/2021,37,12.14870568,4.969925051,0.276106947
AK,5/13/2021,37,11.04427789,4.969925051,0
AK,5/14/2021,38,15.46198905,4.279657683,0
AK,5/15/2021,38,0,3.865497262,0
AK,5/16/2021,38,0,3.451336841,0
AK,5/17/2021,38,18.63721894,4.141604209,1.51858821
AK,5/18/2021,38,7.730994523,3.175229894,0.552213895
AK,5/19/2021,38,13.52924042,3.175229894,0.138053474
AK,5/20/2021,38,10.63011747,3.175229894,0
AK,5/21/2021,38,9.11152926,2.761069473,0
AK,5/22/2021,39,0,2.623015999,0
AK,5/23/2021,39,0,2.623015999,0
AK,5/24/2021,39,13.11508,2.346909052,0
AK,5/25/2021,39,7.178780629,3.175229894,0
AK,5/26/2021,39,9.11152926,2.899122946,0
AK,5/27/2021,39,5.660192419,2.208855578,0
AK,5/28/2021,39,6.07435284,2.899122946,0
AK,5/29/2021,39,0,2.070802104,0
AK,5/30/2021,39,0,2.484962525,0
AK,5/31/2021,39,0,2.899122946,0
AK,6/1/2021,39,15.1858821,3.03717642,0
AK,6/2/2021,39,4.969925051,2.899122946,0
AK,6/3/2021,40,7.316834103,2.761069473,0
AK,6/4/2021,40,8.283208418,3.03717642,0
AK,6/5/2021,40,0,2.899122946,0
AK,6/6/2021,40,0,3.175229894,0
AK,6/7/2021,40,7.040727155,2.899122946,0
AK,6/8/2021,40,0,2.208855578,0
AK,6/9/2021,40,9.249582733,2.070802104,0
AK,6/10/2021,41,0,2.623015999,0
AK,6/11/2021,41,8.421261892,2.346909052,0.552213895
AK,6/12/2021,41,0,2.761069473,0
AK,6/13/2021,41,0,2.623015999,0
AK,6/14/2021,41,9.249582733,2.346909052,0
AK,6/15/2021,41,0,2.761069473,0
AK,6/16/2021,41,7.040727155,2.070802104,0
AK,6/17/2021,41,0,1.794695157,0
AK,6/18/2021,42,14.08145431,1.656641684,0
AK,6/19/2021,42,0,1.794695157,0
AK,6/20/2021,42,0,1.794695157,0
AK,6/21/2021,42,12.01065221,1.932748631,0
AK,6/22/2021,42,0,2.484962525,0
AK,6/23/2021,42,9.801796628,2.208855578,0.138053474
AK,6/24/2021,42,0,2.208855578,0
AK,6/25/2021,42,5.798245893,1.932748631,0
AK,6/26/2021,42,0,1.380534736,0
AK,6/27/2021,43,0,1.242481263,0
AK,6/28/2021,43,13.25313347,2.070802104,0
AK,6/29/2021,43,0,1.932748631,0
AK,6/30/2021,43,12.14870568,2.484962525,0.414160421
AK,7/1/2021,43,0,2.623015999,0
AK,7/2/2021,44,14.49561473,3.175229894,0
AK,7/3/2021,44,0,3.03717642,0
AK,7/4/2021,44,0,3.313283367,0
AK,7/5/2021,44,0,3.727443788,0
AK,7/6/2021,44,0,2.899122946,0
AK,7/7/2021,44,29.26733641,4.141604209,0
AK,7/8/2021,44,0,4.417711156,0
AK,7/9/2021,44,18.22305852,4.693818104,0.276106947
AK,7/10/2021,44,0,5.522138945,0
AK,7/11/2021,45,0,6.350459787,0
AK,7/12/2021,45,23.88325094,6.212406313,0.276106947
AK,7/13/2021,45,0,7.730994523,0
AK,7/14/2021,45,34.23726146,7.730994523,0
AK,7/15/2021,45,0,8.145154944,0
AK,7/16/2021,45,39.62134693,8.697368839,0
AK,7/17/2021,45,0,8.283208418,0
AK,7/18/2021,45,0,8.421261892,0
AK,7/19/2021,45,62.8143305,8.835422312,0
AK,7/20/2021,45,0,10.21595705,0
AK,7/21/2021,45,65.29929303,9.663743154,0.138053474
AK,7/22/2021,45,0,11.59649179,0
AK,7/23/2021,45,60.60547492,12.97702652,0.276106947
AK,7/24/2021,45,0,13.66729389,0
AK,7/25/2021,45,0,13.39118694,0
AK,7/26/2021,45,77.86215913,13.39118694,0
AK,7/27/2021,45,0,13.66729389,0
AK,7/28/2021,45,72.61612713,14.21950778,0.276106947
AK,7/29/2021,45,0,15.32393557,0
AK,7/30/2021,46,78.69047997,15.60004252,0.414160421
AK,7/31/2021,46,0,14.77172168,0
AK,8/1/2021,46,0,14.77172168,0
AK,8/2/2021,46,102.9878913,13.94340084,0
AK,8/3/2021,46,40.44966777,14.49561473,0.276106947
AK,8/4/2021,46,46.66207409,14.77172168,0.276106947
AK,8/5/2021,46,52.04615956,14.49561473,0.690267368
AK,8/6/2021,46,45.83375325,13.94340084,0
AK,8/7/2021,46,0,14.63366821,0
AK,8/8/2021,46,0,14.49561473,0
AK,8/9/2021,46,116.9312922,16.84252378,0.138053474
AK,8/10/2021,46,35.0655823,17.53279115,0.138053474
AK,8/11/2021,46,51.77005261,17.8088981,0
AK,8/12/2021,46,55.4974964,16.70447031,0.414160421
AK,8/13/2021,46,46.10986019,15.87614947,0
AK,8/14/2021,46,0,16.01420294,0
AK,8/15/2021,46,0,17.94695157,0
AK,8/16/2021,46,145.7844682,17.94695157,0
AK,8/17/2021,46,61.98600966,17.2566842,0.690267368
AK,8/18/2021,46,91.25334607,17.11863073,0.552213895
AK,8/19/2021,47,94.29052249,17.2566842,0
AK,8/20/2021,47,64.74707913,19.32748631,0.276106947
AK,8/21/2021,47,0,18.91332589,0
AK,8/22/2021,47,0,18.08500505,0
AK,8/23/2021,47,153.5154627,17.94695157,0
AK,8/24/2021,47,81.86570986,18.08500505,1.794695157
AK,8/25/2021,47,85.59315365,17.67084462,1.51858821
AK,8/26/2021,47,100.3648753,21.53634189,0
AK,8/27/2021,47,73.72055492,21.39828841,0
AK,8/28/2021,47,0,21.26023494,0
AK,8/29/2021,47,0,21.26023494,0
AK,8/30/2021,47,158.4853877,21.81244883,0
AK,8/31/2021,47,88.21616965,24.15935789,0.828320842
AK,9/1/2021,47,109.2002976,24.98767873,0.552213895
AK,9/2/2021,47,98.29407323,24.29741136,0
AK,9/3/2021,47,80.34712165,24.29741136,0
AK,9/4/2021,48,0,24.71157178,0
AK,9/5/2021,48,0,25.40183915,0
AK,9/6/2021,48,0,26.09210652,0
AK,9/7/2021,48,293.6397384,27.88680167,0.276106947
AK,9/8/2021,48,115.5507574,29.8195503,0.828320842
AK,9/9/2021,48,115.6888109,29.12928294,0
AK,9/10/2021,48,95.67105723,28.57706904,0.276106947
AK,9/11/2021,48,0,29.8195503,0
AK,9/12/2021,48,0,28.57706904,0
AK,9/13/2021,48,201.0058576,27.88680167,0.138053474
AK,9/14/2021,49,95.11884333,28.71512252,0.966374315
AK,9/15/2021,49,150.3402328,29.8195503,0.276106947
AK,9/16/2021,49,145.2322543,30.64787115,0
AK,9/17/2021,49,121.7631637,30.64787115,0.138053474
AK,9/18/2021,49,0,29.40538988,0
AK,9/19/2021,49,0,30.09565725,0
AK,9/20/2021,49,291.0167224,27.33458778,0.690267368
AK,9/21/2021,49,117.759613,29.8195503,0.828320842
AK,9/22/2021,50,171.7385212,29.68149683,0.138053474
AK,9/23/2021,50,181.5403178,31.33813851,0.966374315
AK,9/24/2021,50,245.4590761,30.78592462,0
AK,9/25/2021,50,0,31.89035241,0
AK,9/26/2021,50,0,29.26733641,0
AK,9/27/2021,50,552.0758411,29.26733641,2.761069473
AK,9/28/2021,50,94.56662944,29.95760378,1.380534736
AK,9/29/2021,51,137.5012597,29.68149683,0.552213895
AK,9/30/2021,51,174.9137511,28.57706904,1.380534736
AK,10/1/2021,51,142.4711848,31.47619199,0.138053474
AK,10/2/2021,51,0,31.61424546,0
AK,10/3/2021,51,0,31.47619199,0
AK,10/4/2021,51,308.1353531,27.05848083,0.138053474
AK,10/5/2021,51,117.8976665,25.6779461,0.414160421
AK,10/6/2021,51,118.1737734,27.61069473,0.414160421
AK,10/7/2021,51,117.759613,27.47264125,0.690267368
AK,10/8/2021,51,115.136597,27.33458778,0.276106947
AK,10/9/2021,51,0,26.09210652,0
AK,10/10/2021,51,0,27.7487482,0
AK,10/11/2021,51,382.408122,26.36821346,0.552213895
AK,10/12/2021,51,62.12406313,27.7487482,2.208855578
AK,10/13/2021,51,169.2535587,31.06203157,0
AK,10/14/2021,51,133.497709,29.8195503,0.276106947
AK,10/15/2021,52,135.8446181,30.50981767,0.414160421
AK,10/16/2021,52,0,30.64787115,0
AK,10/17/2021,52,0,30.50981767,0
AK,10/18/2021,52,0,29.40538988,0
AK,10/19/2021,52,389.3107956,28.43901557,9.11152926
AK,10/20/2021,52,112.3755275,33.13283367,1.104427789
AK,10/21/2021,52,140.8145431,31.89035241,0.138053474
AK,10/22/2021,52,116.7932387,32.30451283,0.828320842
AK,10/23/2021,52,0,32.58061978,0
AK,10/24/2021,52,0,33.82310104,0
AK,10/25/2021,52,229.9970871,32.30451283,0.690267368
AK,10/26/2021,52,102.5737309,32.4425663,1.51858821
AK,10/27/2021,52,77.30994523,32.71867325,0.276106947
AK,10/28/2021,53,111.6852602,32.30451283,0.690267368
AK,10/29/2021,53,110.9949928,30.09565725,0.552213895
AK,10/30/2021,53,0,27.47264125,0
AK,10/31/2021,53,0,28.02485515,0
AK,11/1/2021,53,210.9457077,26.78237388,0.414160421
AK,11/2/2021,53,68.0603625,25.40183915,0.828320842
AK,11/3/2021,53,92.77193428,24.02130441,0.414160421
AK,11/4/2021,53,89.87281133,22.64076968,0.414160421
AK,11/5/2021,53,119.1401477,21.39828841,0.138053474
AK,11/6/2021,53,0,20.15580715,0
AK,11/7/2021,53,0,19.8797002,0
AK,11/8/2021,53,184.8536012,18.36111199,7.040727155
AK,11/9/2021,53,51.35589219,19.46553978,3.865497262
AK,11/10/2021,53,62.40017008,20.84607452,1.242481263
AK,11/11/2021,53,0,18.63721894,0
AK,11/12/2021,53,119.6923616,21.26023494,0
AK,11/13/2021,53,0,20.70802104,0
AK,11/14/2021,54,0,21.53634189,0
AK,11/15/2021,54,149.0977515,20.01775368,0.276106947
AK,11/16/2021,54,48.1806623,20.15580715,0.966374315
AK,11/17/2021,54,60.60547492,19.60359326,0.276106947
AK,11/18/2021,54,71.78780629,19.05137936,0
AK,11/19/2021,54,71.78780629,17.39473768,2.208855578
AK,11/20/2021,54,0,15.32393557,0
AK,11/21/2021,54,0,15.04782863,0
AK,11/22/2021,54,102.1595705,13.80534736,0
AK,11/23/2021,54,19.8797002,13.11508,0.276106947
AK,11/24/2021,54,67.23204166,13.11508,0.828320842
AK,11/25/2021,54,0,12.5628661,0
AK,11/26/2021,54,86.28342102,10.90622442,0.966374315
AK,11/27/2021,54,0,11.18233136,0
AK,11/28/2021,54,0,11.18233136,0
AK,11/29/2021,54,99.39850102,11.18233136,0.138053474
AK,11/30/2021,54,23.19298357,10.21595705,0.276106947
AK,12/1/2021,54,44.72932546,10.35401052,0.138053474
AK,12/2/2021,54,47.49039493,10.63011747,0.276106947
AK,12/3/2021,55,43.76295114,10.90622442,0
AK,12/4/2021,55,0,10.90622442,0
AK,12/5/2021,55,0,11.32038484,0
AK,12/6/2021,55,75.9294105,11.18233136,0
AK,12/7/2021,55,0,11.59649179,0
AK,12/8/2021,55,60.7435284,12.14870568,0.414160421
AK,12/9/2021,55,0,10.76817094,0
AK,12/10/2021,55,61.15768882,10.90622442,0
AK,12/11/2021,55,0,9.801796628,0
AK,12/12/2021,55,0,9.387636207,0
AK,12/13/2021,56,55.77360335,9.387636207,0.138053474
AK,12/14/2021,56,0,10.21595705,0
AK,12/15/2021,56,54.66917556,9.801796628,0.276106947
AK,12/16/2021,56,0,8.559315365,0
AK,12/17/2021,56,56.18776377,8.973475786,7.869047997
AK,12/18/2021,56,0,9.525689681,0
AK,12/19/2021,56,0,9.663743154,0
AK,12/20/2021,56,57.70635198,9.11152926,0
AK,12/21/2021,56,0,7.730994523,0
AK,12/22/2021,56,30.64787115,7.869047997,4.141604209
AK,12/23/2021,56,0,7.59294105,0
AK,12/24/2021,56,0,7.454887576,0
AK,12/25/2021,56,0,7.316834103,0
AK,12/26/2021,56,0,7.869047997,0
AK,12/27/2021,56,120.9348429,6.764620208,0
AK,12/28/2021,56,0,8.421261892,0
AK,12/29/2021,56,135.9826715,8.697368839,0.276106947
AK,12/30/2021,56,0,7.869047997,0
AK,12/31/2021,56,0,7.316834103,0
AK,1/1/2022,56,0,7.040727155,0
AK,1/2/2022,56,0,7.59294105,0
AK,1/3/2022,57,398.8364853,8.697368839,0.138053474
AK,1/4/2022,57,0,9.249582733,0
AK,1/5/2022,57,0,9.249582733,0
AK,1/6/2022,57,143.1614522,10.76817094,0
AK,1/7/2022,57,0,11.73454526,0.138053474
AK,1/8/2022,57,0,12.14870568,0
AK,1/9/2022,57,0,12.42481263,0
AK,1/10/2022,57,449.2260032,11.32038484,0
AK,1/11/2022,57,0,12.97702652,0
AK,1/12/2022,57,622.4831126,16.42836336,0.690267368
AK,1/13/2022,57,0,15.1858821,0
AK,1/14/2022,57,753.2197521,14.08145431,0.276106947
AK,1/15/2022,57,0,16.70447031,0
AK,1/16/2022,57,0,17.67084462,0
AK,1/17/2022,57,0,14.35756126,0
AK,1/18/2022,57,0,15.73809599,0
AK,1/19/2022,58,1405.522415,20.56996757,8.835422312
AK,1/20/2022,58,0,22.08855578,0
AK,1/21/2022,58,894.3104022,23.60714399,0
AK,1/22/2022,58,0,23.46909052,0
AK,1/23/2022,58,0,21.67439536,0
AK,1/24/2022,58,777.5171635,20.98412799,2.623015999
AK,1/25/2022,58,0,22.77882315,0
AK,1/26/2022,58,755.7047147,26.64432041,0.966374315
AK,1/27/2022,58,0,27.61069473,0
AK,1/28/2022,58,811.478318,27.05848083,0.552213895
AK,1/29/2022,58,0,26.50626694,0
AK,1/30/2022,58,0,22.22660925,0
AK,1/31/2022,58,624.8300217,21.95050231,0
AK,2/1/2022,58,0,21.26023494,0
AK,2/2/2022,58,569.3325253,25.6779461,0.966374315
AK,2/3/2022,60,0,22.91687662,0
AK,2/4/2022,60,525.4315206,21.12218147,0
AK,2/5/2022,60,0,21.67439536,0
AK,2/6/2022,60,0,22.64076968,0
AK,2/7/2022,60,420.0967203,18.22305852,0
AK,2/8/2022,60,0,17.2566842,0
AK,2/9/2022,60,308.687567,16.98057726,2.484962525
AK,2/10/2022,60,0,15.32393557,0
AK,2/11/2022,60,256.9175144,16.01420294,0
AK,2/12/2022,60,0,15.60004252,0
AK,2/13/2022,60,0,15.60004252,0
AK,2/14/2022,60,141.7809174,14.35756126,0
AK,2/15/2022,60,0,13.25313347,0
AK,2/16/2022,60,229.8590336,15.46198905,3.727443788
AK,2/17/2022,61,0,14.08145431,0
AK,2/18/2022,61,156.828746,14.90977515,0
AK,2/19/2022,61,0,13.94340084,0
AK,2/20/2022,61,0,14.08145431,0
AK,2/21/2022,61,0,13.52924042,0
AK,2/22/2022,61,0,13.52924042,0
AK,2/23/2022,61,247.8059852,13.80534736,2.761069473
AK,2/24/2022,61,0,13.66729389,0
AK,2/25/2022,61,126.8711423,12.42481263,0
AK,2/26/2022,61,0,11.87259873,0
AK,2/27/2022,61,0,11.73454526,0
AL,3/1/2021,0,10.47790388,15.74725593,0.040533477
AL,3/2/2021,0,13.2139136,14.57178509,1.216004319
AL,3/3/2021,0,0,14.87578617,0.770136069
AL,3/4/2021,0,18.68593304,13.94351619,1.317338013
AL,3/5/2021,8,16.43632505,13.35578077,0.567468682
AL,3/6/2021,8,10.61977105,13.45711447,0.547201944
AL,3/7/2021,8,8.268829371,13.82191576,0
AL,3/8/2021,8,5.532819653,12.46404427,0
AL,3/9/2021,9,10.61977105,11.89657559,0.770136069
AL,3/10/2021,9,15.84858963,12.30191036,0.729602592
AL,3/11/2021,9,17.53072894,11.99790928,1.05387041
AL,3/12/2021,10,9.079498917,11.73444168,0.506668466
AL,3/13/2021,10,12.03844276,11.71417494,0.567468682
AL,3/14/2021,10,7.458159825,11.65337473,0
AL,3/15/2021,10,0,9.971235418,0.040533477
AL,3/16/2021,10,9.890168463,10.33603671,0.162133909
AL,3/17/2021,11,15.38245464,10.94403887,0.526935205
AL,3/18/2021,11,11.59257451,10.41710367,0.567468682
AL,3/19/2021,11,10.76163823,10.57923758,0.689069114
AL,3/20/2021,11,10.29550324,10.76163823,0.222934125
AL,3/21/2021,12,7.559493518,11.02510583,0
AL,3/22/2021,12,6.465089631,9.505100429,0
AL,3/23/2021,12,0.202667387,9.869901725,0.283734341
AL,3/24/2021,12,18.68593304,10.49817062,0.74986933
AL,3/25/2021,12,8.653897405,10.13336933,0.344534557
AL,3/26/2021,13,8.957898485,9.505100429,0.385068034
AL,3/27/2021,13,9.971235418,9.728034554,0.060800216
AL,3/28/2021,13,6.465089631,10.05230237,0
AL,3/29/2021,13,4.620816413,8.876831531,0
AL,3/30/2021,13,7.316292654,8.775497837,0.020266739
AL,3/31/2021,13,8.268829371,9.849634986,0.547201944
AL,4/1/2021,14,9.687501077,9.241632826,0
AL,4/2/2021,14,8.106695462,9.322699781,1.094403887
AL,4/3/2021,14,7.07309179,9.160565872,0.60800216
AL,4/4/2021,15,3.931747299,9.302433042,0
AL,4/5/2021,15,2.209074513,8.329629587,0.020266739
AL,4/6/2021,15,3.972280776,8.208029155,0.283734341
AL,4/7/2021,15,6.850157665,8.451230019,0
AL,4/8/2021,16,9.403766736,8.552563712,0.466134989
AL,4/9/2021,16,6.444822892,8.512030235,0.222934125
AL,4/10/2021,17,7.174425484,9.099765656,0.526935205
AL,4/11/2021,17,6.302955721,9.261899565,0
AL,4/12/2021,17,3.485879049,8.532296973,0
AL,4/13/2021,17,0,8.208029155,0.202667387
AL,4/14/2021,18,5.613886607,8.856564792,0.121600432
AL,4/15/2021,18,8.532296973,8.998431962,0.162133909
AL,4/16/2021,19,8.552563712,8.512030235,0.060800216
AL,4/17/2021,19,10.29550324,9.444300213,1.033603671
AL,4/18/2021,19,5.472019437,10.1739028,0
AL,4/19/2021,19,2.249607991,9.059232178,0
AL,4/20/2021,20,0,9.525367167,0.162133909
AL,4/21/2021,20,8.349896325,9.383499997,0.182400648
AL,4/22/2021,21,13.82191576,9.302433042,0.344534557
AL,4/23/2021,21,8.674164144,9.018698701,0.324267818
AL,4/24/2021,22,8.532296973,9.525367167,0.222934125
AL,4/25/2021,22,4.722150106,9.78883477,0
AL,4/26/2021,22,4.397882288,8.755231099,0.020266739
AL,4/27/2021,22,7.275759177,8.370163064,0.040533477
AL,4/28/2021,22,7.620293734,8.248562632,0.506668466
AL,4/29/2021,23,8.714697621,8.532296973,0.162133909
AL,4/30/2021,23,8.28909611,8.937631746,0.182400648
AL,5/1/2021,24,7.843227859,8.978165224,0.344534557
AL,5/2/2021,24,5.836820732,9.261899565,0
AL,5/3/2021,24,3.789880128,9.160565872,0
AL,5/4/2021,24,0,8.694430883,0
AL,5/5/2021,25,13.41658099,9.059232178,0.344534557
AL,5/6/2021,25,11.45070734,9.363233258,0.324267818
AL,5/7/2021,25,6.363755937,9.809101509,0.405334773
AL,5/8/2021,26,8.491763496,10.11310259,0.243200864
AL,5/9/2021,26,4.945084232,10.57923758,0
AL,5/10/2021,26,2.148274297,9.221366088,0
AL,5/11/2021,26,6.282688983,8.978165224,0.141867171
AL,5/12/2021,26,7.032558313,9.707767815,0.243200864
AL,5/13/2021,27,0,9.241632826,0.081066955
AL,5/14/2021,27,0,9.241632826,0.466134989
AL,5/15/2021,28,0,9.48483369,0.283734341
AL,5/16/2021,28,0,9.849634986,0
AL,5/17/2021,28,3.729079912,8.491763496,0
AL,5/18/2021,28,6.809624188,7.741894166,0.101333693
AL,5/19/2021,28,5.836820732,8.512030235,0.040533477
AL,5/20/2021,28,6.870424404,8.410696541,0.648535637
AL,5/21/2021,28,8.978165224,8.086428723,0.060800216
AL,5/22/2021,29,5.168018357,7.883761336,0.648535637
AL,5/23/2021,29,3.972280776,8.066161984,0
AL,5/24/2021,29,2.675209502,7.660827211,0
AL,5/25/2021,29,6.201622028,7.093358529,0.243200864
AL,5/26/2021,29,5.451752698,7.904028075,0.283734341
AL,5/27/2021,29,7.012291574,7.98509503,0.040533477
AL,5/28/2021,29,4.620816413,7.701360689,0.121600432
AL,5/29/2021,29,0,8.086428723,0
AL,5/30/2021,29,0,7.904028075,0
AL,5/31/2021,29,0,7.843227859,0
AL,6/1/2021,29,12.97071274,7.37709287,0.202667387
AL,6/2/2021,29,11.20750648,7.458159825,0.222934125
AL,6/3/2021,29,8.714697621,7.437893086,0.425601512
AL,6/4/2021,29,11.28857343,6.850157665,0.202667387
AL,6/5/2021,29,0,7.133892006,0
AL,6/6/2021,29,0,7.052825052,0
AL,6/7/2021,29,14.97711987,6.221888767,0.385068034
AL,6/8/2021,29,4.377615549,6.76909071,0.060800216
AL,6/9/2021,30,6.18135529,6.161088551,0.587735421
AL,6/10/2021,30,5.87735421,6.242155505,0.060800216
AL,6/11/2021,30,3.810146867,5.674686823,0.283734341
AL,6/12/2021,30,0,5.897620948,0
AL,6/13/2021,30,0,7.052825052,0
AL,6/14/2021,31,11.14670626,5.289618789,0.162133909
AL,6/15/2021,31,5.87735421,5.046417925,0.141867171
AL,6/16/2021,31,3.242678185,5.532819653,0.141867171
AL,6/17/2021,32,0,5.309885527,0
AL,6/18/2021,32,6.76909071,6.505623108,0.364801296
AL,6/19/2021,32,0,6.059754858,0
AL,6/20/2021,32,0,5.330152266,0
AL,6/21/2021,32,7.214958961,4.722150106,0.101333693
AL,6/22/2021,32,0,5.005884448,0
AL,6/23/2021,32,7.721627427,5.147751618,0.344534557
AL,6/24/2021,32,0,5.046417925,0
AL,6/25/2021,32,10.94403887,4.742416845,0.162133909
AL,6/26/2021,32,0,5.634153346,0
AL,6/27/2021,32,0,5.512552914,0
AL,6/28/2021,32,10.47790388,5.127484879,0.040533477
AL,6/29/2021,33,0,5.107218141,0
AL,6/30/2021,33,10.78190496,5.755753778,0.283734341
AL,7/1/2021,33,0,5.897620948,0
AL,7/2/2021,33,6.384022676,33.84545355,0.121600432
AL,7/3/2021,33,0,5.7152203,0
AL,7/4/2021,33,0,6.242155505,0
AL,7/5/2021,33,0,6.039488119,0
AL,7/6/2021,33,0,5.816553994,0
AL,7/7/2021,33,32.69024945,6.667757017,0.587735421
AL,7/8/2021,33,0,6.870424404,0
AL,7/9/2021,33,23.50941684,6.992024836,0.222934125
AL,7/10/2021,33,10.82243844,7.741894166,0.081066955
AL,7/11/2021,33,0,7.154158745,0
AL,7/12/2021,33,12.36271058,7.032558313,0
AL,7/13/2021,33,0,7.640560473,0
AL,7/14/2021,33,28.33290064,8.674164144,0.526935205
AL,7/15/2021,34,19.5574028,9.221366088,0.222934125
AL,7/16/2021,34,20.24647192,9.687501077,0.060800216
AL,7/17/2021,34,18.26033153,10.92377213,0.020266739
AL,7/18/2021,34,14.67311879,11.57230777,0
AL,7/19/2021,34,14.55151835,11.77497516,0
AL,7/20/2021,34,28.19103347,12.84911231,0.344534557
AL,7/21/2021,34,33.07531748,14.16645032,0.040533477
AL,7/22/2021,34,31.75797947,15.74725593,0.121600432
AL,7/23/2021,34,35.12225809,16.59845896,0.081066955
AL,7/24/2021,34,38.26360258,18.74673326,0.222934125
AL,7/25/2021,34,31.12971057,20.89500755,0
AL,7/26/2021,34,28.43423433,21.80701079,0
AL,7/27/2021,34,54.05139199,23.97555183,0.182400648
AL,7/28/2021,34,55.24712957,25.79955831,0.364801296
AL,7/29/2021,34,55.32819653,28.25183368,0.121600432
AL,7/30/2021,34,0,29.85290604,0
AL,7/31/2021,34,109.7241231,31.65664578,0.405334773
AL,8/1/2021,34,36.4395961,31.49451187,0
AL,8/2/2021,34,34.55478941,34.47372245,0
AL,8/3/2021,35,67.02210473,36.74359718,0.121600432
AL,8/4/2021,35,68.88664469,39.60120733,0.385068034
AL,8/5/2021,35,77.35814144,40.49294383,0.263467603
AL,8/6/2021,35,74.68293194,42.39801726,0.526935205
AL,8/7/2021,35,78.8578801,44.10042331,0.486401728
AL,8/8/2021,35,0,45.78256262,0
AL,8/9/2021,35,98.84088442,47.18096759,0.020266739
AL,8/10/2021,35,77.31760797,48.57937255,0.466134989
AL,8/11/2021,35,78.04721056,50.9100475,0.830936285
AL,8/12/2021,35,84.45149997,52.61245355,0.709335853
AL,8/13/2021,35,80.78322028,53.22045571,0.830936285
AL,8/14/2021,35,0,53.26098918,0
AL,8/15/2021,35,141.7050367,55.14579588,0.668802376
